_id , pccs1f217_name , other_name , RA , Dec , LII , BII ,Detection pipeline flux density +/- err (mJy),Aperture photometry flux density +/- err (mJy),PSF fit flux density +/- err (mJy),Gaussian fit flux density +/- err (mJy),PositionError (arcmin),Extended,Cirrus flag,External validation,ERCSC source name,Gaussian fit semimajor axis +/- err (arcmin),Gaussian fit semiminor axis +/- err (arcmin),Gaussian fit orientation +/- err (degrees),Gaussian fit effective FWHM (arcmin) 
7422 , "PCCS1 217 G290.94-00.89 " , , 167.18292 , -61.35083 , 290.94076 , -0.89343 , "1964.6+/-296.8" , "4227.8+/-2325.3" , "3462.3+/-930.5" , "-" , 0.7 , "Not available" , 100 , 0 , " " , "-" , "-" , "-" , -9.9
7423 , "PCCS1 217 G288.27+05.50 " , , 167.21375 , -54.42333 , 288.27875 , 5.50367 , "451.2+/-50" , "1164.3+/-238.3" , "1156.9+/-93.9" , "2610.7+/-147.7" , 0.7 , "Yes" , 27 , 2 , "PLCKERC217 G288.28+05.58" , "16.6+/-0.6" , "6.7+/-0.5" , "2.7+/-0.000" , 10.6
7424 , "PCCS1 217 G297.44-15.97 " , , 167.2275 , -77.74 , 297.44914 , -15.97379 , "1274.5+/-75.2" , "3128.9+/-1504" , "2191.7+/-522.5" , "2284.6+/-884.3" , 0.7 , "Yes" , 76 , 2 , " " , "12+/-3.1" , "4.9+/-2.2" , "51.8+/-0.000" , 7.7
7425 , "PCCS1 217 G291.31-01.70 " , , 167.24333 , -62.24444 , 291.31142 , -1.70719 , "1532.8+/-225.7" , "914.4+/-991.7" , "1664.1+/-571.5" , "-" , 0.7 , "Not available" , 79 , 1 , " " , "-" , "-" , "-" , -9.9
7426 , "PCCS1 217 G288.25+05.60 " , , 167.24458 , -54.32194 , 288.25615 , 5.60419 , "353.2+/-41.9" , "1156.2+/-433.7" , "1217+/-91.3" , "4209.5+/-470.6" , 0.7 , "Yes" , 29 , 2 , " " , "17.6+/-2.5" , "8.2+/-1.1" , "168.1+/-0.000" , 12
7427 , "PCCS1 217 G270.07+40.08 " , , 167.25375 , -16.16444 , 270.07597 , 40.08391 , "150.2+/-30.7" , "160.3+/-79.2" , "179.6+/-35.3" , "-" , 0.7 , "Not available" , 246 , 0 , " " , "-" , "-" , "-" , -9.9
7428 , "PCCS1 217 G285.91+11.21 " , , 167.31125 , -48.25444 , 285.91023 , 11.21087 , "178.1+/-34" , "8.5+/-96.9" , "-" , "-" , 0.7 , "Not available" , 10 , 0 , " " , "-" , "-" , "-" , -9.9
7429 , "PCCS1 217 G289.38+03.04 " , , 167.33375 , -57.11889 , 289.38339 , 3.0423 , "386.3+/-67.3" , "1134.4+/-264.7" , "1049+/-80.1" , "3387.8+/-323.6" , 0.7 , "Yes" , 22 , 1 , " " , "16.9+/-1.9" , "7.2+/-0.8" , "17.7+/-0.000" , 11
7430 , "PCCS1 217 G296.79-14.44 " , , 167.36333 , -76.09 , 296.79771 , -14.44775 , "271.2+/-51.8" , "971.6+/-971.5" , "1818.4+/-187.4" , "9808.7+/-1009" , 0.7 , "Yes" , 72 , 1 , "PLCKERC217 G296.90-14.48" , "22.6+/-3.5" , "9.3+/-1.2" , "85.8+/-0.000" , 14.5
7431 , "PCCS1 217 G297.25-15.44 " , , 167.39417 , -77.17639 , 297.25023 , -15.44255 , "665.7+/-69.9" , "1183.6+/-1288.5" , "951.9+/-682.7" , "3380.3+/-703.2" , 0.7 , "Yes" , 82 , 2 , " " , "11.9+/-0.7" , "4.9+/-1.2" , "0.9+/-0.000" , 7.6
7432 , "PCCS1 217 G287.10+08.57 " , , 167.405 , -51.14528 , 287.1086 , 8.57114 , "272+/-39.9" , "402.1+/-154" , "407.8+/-62.7" , "668.9+/-109.5" , 0.7 , "Yes" , 29 , 2 , " " , "13+/-0.8" , "5.3+/-1.1" , "45.8+/-0.000" , 8.3
7433 , "PCCS1 217 G297.22-15.36 " , , 167.42042 , -77.09139 , 297.22074 , -15.36212 , "412.2+/-81.9" , "951.7+/-778.1" , "1099.8+/-622.3" , "1.2e+4+/-1046.4" , 0.7 , "Yes" , 82 , 1 , " " , "22.2+/-0.7" , "8.9+/-1.1" , "30.1+/-0.000" , 14
7434 , "PCCS1 217 G287.37+07.98 " , , 167.43042 , -51.78222 , 287.37203 , 7.98998 , "340.5+/-61.6" , "947.6+/-307.6" , "236.8+/-247.6" , "-" , 0.7 , "Not available" , 33 , 0 , " " , "-" , "-" , "-" , -9.9
7435 , "PCCS1 217 G297.01-14.89 " , , 167.44208 , -76.58528 , 297.01786 , -14.89535 , "2555.8+/-49.7" , "7498.6+/-899" , "6022.1+/-393.7" , "1.5e+4+/-969.7" , 0.7 , "Yes" , 82 , 2 , "PLCKERC217 G297.01-14.89" , "13.8+/-1" , "6.8+/-0.5" , "33.9+/-0.000" , 9.7
7436 , "PCCS1 217 G290.60+00.24 " , , 167.44625 , -60.16694 , 290.60504 , 0.2491 , "1436.1+/-167.6" , "667.5+/-1039.1" , "2246.9+/-491.6" , "1.3e+4+/-989" , 0.7 , "Yes" , 86 , 1 , " " , "20.9+/-1.6" , "8.5+/-0.9" , "167.1+/-0.000" , 13.4
7437 , "PCCS1 217 G291.04-00.76 " , , 167.475 , -61.275 , 291.04105 , -0.76966 , "6214.8+/-300" , "9687.9+/-2939.4" , "-" , "-" , 0.7 , "Not available" , 92 , 1 , "PLCKERC217 G291.04-00.77" , "-" , "-" , "-" , -9.9
7438 , "PCCS1 217 G297.13-15.11 " , , 167.50958 , -76.8275 , 297.13169 , -15.11172 , "845.9+/-48.3" , "2697.2+/-1140.6" , "2153.9+/-458.6" , "1.1e+4+/-1172.6" , 0.7 , "Yes" , 82 , 2 , "PLCKERC217 G297.16-15.12" , "18.8+/-2.4" , "7.7+/-1" , "35+/-0.000" , 12
7439 , "PCCS1 217 G286.69+09.72 " , , 167.51 , -49.91806 , 286.69012 , 9.72894 , "192.6+/-39.8" , "423.9+/-91.7" , "376.6+/-34.1" , "2120+/-142.7" , 0.7 , "Yes" , 14 , 1 , " " , "21.6+/-2" , "10.4+/-1" , "40.7+/-0.000" , 15
7440 , "PCCS1 217 G291.38-01.51 " , , 167.54875 , -62.09917 , 291.38755 , -1.51828 , "1072.4+/-196.1" , "2946.2+/-2393.5" , "3578.2+/-515.2" , "1.1e+4+/-2173.2" , 0.7 , "Yes" , 74 , 1 , " " , "15.3+/-3.7" , "8.5+/-2.1" , "66.8+/-0.000" , 11.4
7441 , "PCCS1 217 G288.68+05.06 " , , 167.57208 , -54.98694 , 288.68822 , 5.06281 , "272.6+/-49.2" , "618.6+/-312.6" , "504.9+/-73.7" , "2197.4+/-313.2" , 0.7 , "Yes" , 16 , 0 , " " , "17.9+/-3.3" , "9.8+/-1.9" , "150.6+/-0.000" , 13.2
7442 , "PCCS1 217 G278.06+28.17 " , , 167.57792 , -29.76972 , 278.06398 , 28.17319 , "164.5+/-33.5" , "310.9+/-104.4" , "232+/-50.8" , "2073.2+/-209.9" , 0.7 , "Yes" , 7 , 0 , " " , "24.5+/-3.5" , "11.6+/-1.7" , "39.7+/-0.000" , 16.8
7443 , "PCCS1 217 G290.41+00.93 " , , 167.60833 , -59.46111 , 290.41166 , 0.93272 , "1281+/-151.4" , "1527.8+/-432.1" , "1189.4+/-267.5" , "852.9+/-178.2" , 0.7 , "No" , 70 , 2 , " " , "5.8+/-1.3" , "4.1+/-0.9" , "12.9+/-0.000" , 4.9
7444 , "PCCS1 217 G288.20+06.36 " , , 167.65375 , -53.60056 , 288.20108 , 6.3625 , "263+/-48.3" , "244.7+/-101.6" , "203.9+/-52.9" , "-" , 0.7 , "Not available" , 32 , 0 , " " , "-" , "-" , "-" , -9.9
7445 , "PCCS1 217 G287.42+08.23 " , , 167.655 , -51.57972 , 287.42317 , 8.23043 , "696.7+/-48.7" , "1577.3+/-596.7" , "1359+/-189.9" , "3420.6+/-424" , 0.7 , "Yes" , 33 , 2 , "PLCKERC217 G287.41+08.26" , "14+/-0.7" , "5.6+/-0.9" , "37.7+/-0.000" , 8.9
7446 , "PCCS1 217 G291.48-01.62 " , , 167.65958 , -62.23722 , 291.48793 , -1.62644 , "2275+/-181.6" , "3549.8+/-2420.2" , "4718.4+/-509.9" , "-" , 0.7 , "Not available" , 72 , 2 , " " , "-" , "-" , "-" , -9.9
7447 , "PCCS1 217 G290.10+01.75 " , , 167.66167 , -58.58222 , 290.10357 , 1.75634 , "418.4+/-77.8" , "1006.7+/-758.5" , "246+/-457.3" , "1723.9+/-656.8" , 0.7 , "Yes" , 50 , 0 , " " , "15.2+/-1.9" , "6.2+/-2.9" , "83+/-0.000" , 9.7
7448 , "PCCS1 217 G290.68+00.39 " , , 167.71167 , -60.05972 , 290.68666 , 0.39834 , "2076.9+/-168.1" , "4710.2+/-1228.4" , "3650.8+/-498.1" , "2.5e+4+/-3254.9" , 0.7 , "Yes" , 88 , 2 , " " , "23.9+/-4.5" , "14.1+/-2.8" , "158.5+/-0.000" , 18.4
7449 , "PCCS1 217 G301.28-23.91 " , , 167.72167 , -86.46361 , 301.28944 , -23.91744 , "311.6+/-39.9" , "635.2+/-180.5" , "550.1+/-123.8" , "3118.9+/-335.5" , 0.7 , "Yes" , 18 , 1 , " " , "23.2+/-3.4" , "11+/-1.7" , "131.3+/-0.000" , 15.9
7450 , "PCCS1 217 G287.53+08.14 " , , 167.76375 , -51.69972 , 287.53252 , 8.14515 , "318.8+/-66" , "1181.5+/-892.8" , "1235.5+/-236.6" , "6923.3+/-1487.7" , 0.7 , "Yes" , 32 , 0 , " " , "23.6+/-3.7" , "9.7+/-2.9" , "10+/-0.000" , 15.1
7451 , "PCCS1 217 G291.23-00.84 " , , 167.78375 , -61.41833 , 291.23253 , -0.84609 , "4518.9+/-263.7" , "2.6e+4+/-6780.7" , "5.5e+4+/-8684.1" , "1.5e+5+/-6686.5" , 0.7 , "Yes" , 85 , 2 , " " , "19+/-0.2" , "7.7+/-0.5" , "168.9+/-0.000" , 12.1
7452 , "PCCS1 217 G287.64+08.00 " , , 167.84542 , -51.87444 , 287.64693 , 8.00287 , "569.7+/-61" , "1327.5+/-1239.5" , "2155.5+/-201.5" , "8376.8+/-1754.1" , 0.7 , "Yes" , 33 , 2 , "PLCKERC217 G287.59+08.00" , "17.9+/-5.2" , "11.6+/-3.6" , "61.9+/-0.000" , 14.4
7453 , "PCCS1 217 G297.23-15.13 " , , 167.85667 , -76.88806 , 297.23151 , -15.13649 , "502.2+/-45.7" , "1799.1+/-1467.6" , "2244.7+/-437.7" , "-" , 0.7 , "Not available" , 82 , 1 , " " , "-" , "-" , "-" , -9.9
7454 , "PCCS1 217 G297.48-15.70 " , , 167.85708 , -77.50361 , 297.48072 , -15.70324 , "315+/-60.3" , "1582.4+/-851.6" , "699.4+/-606.6" , "-" , 0.7 , "Not available" , 75 , 0 , " " , "-" , "-" , "-" , -9.9
7455 , "PCCS1 217 G287.99+07.19 " , , 167.86958 , -52.75361 , 287.99737 , 7.19524 , "243.3+/-46.8" , "145.9+/-103.1" , "-" , "-" , 0.7 , "Not available" , 33 , 0 , " " , "-" , "-" , "-" , -9.9
7456 , "PCCS1 217 G148.31+56.26 " , , 167.89292 , 55.66611 , 148.31324 , 56.26289 , "374.7+/-30.3" , "466.6+/-72.1" , "472.8+/-31.9" , "723.9+/-54.1" , 0.7 , "No" , 1 , 2 , "PLCKERC217 G148.32+56.25" , "8.3+/-0.7" , "5.9+/-0.5" , "77.8+/-0.000" , 7
7457 , "PCCS1 217 G291.41-01.15 " , , 167.90375 , -61.775 , 291.41952 , -1.15507 , "1147.4+/-226.2" , "3122+/-1526.4" , "2623.1+/-731.6" , "6971.5+/-938.8" , 0.7 , "Yes" , 74 , 1 , " " , "13.2+/-0.5" , "5.3+/-0.9" , "110.5+/-0.000" , 8.4
7458 , "PCCS1 217 G292.77-04.46 " , , 167.92208 , -65.34722 , 292.77172 , -4.46222 , "262.1+/-41.4" , "72.1+/-537.2" , "125.3+/-165.3" , "-" , 0.7 , "Not available" , 19 , 1 , " " , "-" , "-" , "-" , -9.9
7459 , "PCCS1 217 G291.27-00.72 " , , 167.95333 , -61.32167 , 291.27137 , -0.72613 , "8.9e+4+/-626.5" , "1.5e+5+/-1.1e+4" , "1.4e+5+/-3415.1" , "2.0e+5+/-5927" , 0.7 , "No" , 84 , 1 , "PLCKERC217 G291.28-00.72" , "8.1+/-0.3" , "6.1+/-0.2" , "165.6+/-0.000" , 7.1
7460 , "PCCS1 217 G291.71-01.79 " , , 167.96708 , -62.47583 , 291.71014 , -1.79353 , "1266.8+/-168.2" , "3111.8+/-1291.5" , "1298.6+/-663.5" , "2992.7+/-696.3" , 0.7 , "Yes" , 67 , 1 , " " , "12.2+/-0.8" , "5+/-1.4" , "23.3+/-0.000" , 7.8
7461 , "PCCS1 217 G297.35-15.32 " , , 168.005 , -77.11 , 297.3528 , -15.3282 , "582.6+/-77.4" , "852+/-1657.7" , "1046.8+/-580.3" , "-" , 0.7 , "Not available" , 80 , 0 , " " , "-" , "-" , "-" , -9.9
7462 , "PCCS1 217 G288.23+06.87 " , , 168.025 , -53.13972 , 288.23151 , 6.87305 , "228.6+/-39" , "49+/-87.1" , "76.9+/-37.3" , "-" , 0.7 , "Not available" , 37 , 0 , " " , "-" , "-" , "-" , -9.9
7463 , "PCCS1 217 G290.36+01.68 " , , 168.07583 , -58.75056 , 290.36651 , 1.68133 , "2799.4+/-116.9" , "5568.6+/-1126.9" , "5481.6+/-293.2" , "1.2e+4+/-1024.9" , 0.7 , "Yes" , 50 , 2 , "PLCKERC217 G290.36+01.66" , "10.7+/-1.1" , "7.9+/-0.8" , "176.1+/-0.000" , 9.2
7464 , "PCCS1 217 G291.42-00.88 " , , 168.13375 , -61.52778 , 291.42845 , -0.88506 , "1655.8+/-264.6" , "6140.2+/-2515.9" , "-" , "-" , 0.7 , "Not available" , 74 , 1 , " " , "-" , "-" , "-" , -9.9
7465 , "PCCS1 217 G186.90+67.55 " , , 168.17083 , 34.78639 , 186.90661 , 67.55813 , "311.3+/-35.9" , "251.8+/-75.9" , "239.8+/-31.4" , "-" , 0.7 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
7466 , "PCCS1 217 G291.20-00.25 " , , 168.18542 , -60.86111 , 291.20355 , -0.2568 , "6073.3+/-277.1" , "2.1e+4+/-4713.6" , "1.7e+4+/-996.4" , "4.2e+4+/-3148.4" , 0.7 , "Yes" , 86 , 1 , "PLCKERC217 G291.21-00.26" , "13+/-1.1" , "6.1+/-0.5" , "131.7+/-0.000" , 8.9
7467 , "PCCS1 217 G288.15+07.32 " , , 168.18625 , -52.68667 , 288.15099 , 7.32945 , "278.4+/-51" , "998.4+/-329.9" , "895.4+/-143" , "3774.8+/-348.7" , 0.7 , "Yes" , 36 , 0 , " " , "19.2+/-1" , "7.8+/-0.9" , "60+/-0.000" , 12.2
7468 , "PCCS1 217 G290.64+01.14 " , , 168.19625 , -59.34861 , 290.64682 , 1.14932 , "951.7+/-123.6" , "2144.9+/-356.1" , "2269.5+/-230.9" , "9716.9+/-373" , 0.7 , "Yes" , 65 , 1 , " " , "20.3+/-0.8" , "8.3+/-0.4" , "22.1+/-0.000" , 13
7469 , "PCCS1 217 G290.39+01.81 " , , 168.21292 , -58.63917 , 290.39126 , 1.81119 , "550.4+/-106.7" , "1855.6+/-938.1" , "2866.9+/-404.2" , "-" , 0.7 , "Not available" , 46 , 1 , " " , "-" , "-" , "-" , -9.9
7470 , "PCCS1 217 G291.37-00.62 " , , 168.22125 , -61.26917 , 291.37126 , -0.62946 , "8306.6+/-298.8" , "2.0e+4+/-1.2e+4" , "6.2e+4+/-8826.9" , "-" , 0.7 , "Not available" , 78 , 2 , " " , "-" , "-" , "-" , -9.9
7471 , "PCCS1 217 G288.28+07.09 " , , 168.24167 , -52.95472 , 288.2832 , 7.09339 , "304+/-39.5" , "347.2+/-160.1" , "107.8+/-148.2" , "-" , 0.7 , "Not available" , 34 , 1 , " " , "-" , "-" , "-" , -9.9
7472 , "PCCS1 217 G290.89+00.62 " , , 168.27167 , -59.9275 , 290.89687 , 0.62589 , "730.2+/-142.7" , "1388.8+/-898.2" , "342.8+/-453.2" , "719.1+/-653.9" , 0.7 , "No" , 79 , 0 , " " , "11.4+/-3.1" , "4.7+/-5.1" , "0.9+/-0.000" , 7.3
7473 , "PCCS1 217 G272.24+39.12 " , , 168.2825 , -17.82 , 272.24212 , 39.12252 , "170.2+/-34.4" , "281.8+/-95.1" , "288.6+/-50.6" , "-" , 0.7 , "Not available" , 27 , 0 , " " , "-" , "-" , "-" , -9.9
7474 , "PCCS1 217 G288.10+07.61 " , , 168.28583 , -52.40833 , 288.10258 , 7.6102 , "429.7+/-57" , "1272.4+/-305.2" , "1121.2+/-88" , "3285.9+/-323" , 0.7 , "Yes" , 36 , 0 , "PLCKERC217 G288.13+07.63" , "13.6+/-1.5" , "7.6+/-0.9" , "161+/-0.000" , 10.2
7475 , "PCCS1 217 G288.29+07.25 " , , 168.36375 , -52.80639 , 288.2966 , 7.25838 , "1124.6+/-44.1" , "2255.8+/-301.1" , "1919.9+/-99.7" , "3716.6+/-222.8" , 0.7 , "Yes" , 34 , 1 , "PLCKERC217 G288.30+07.25" , "11+/-0.7" , "6.8+/-0.5" , "58.1+/-0.000" , 8.7
7476 , "PCCS1 217 G292.93-04.35 " , , 168.37625 , -65.30611 , 292.93268 , -4.35336 , "378.5+/-52.3" , "312.8+/-434.6" , "329.9+/-158.3" , "748.7+/-239.6" , 0.7 , "No" , 16 , 1 , " " , "11.6+/-0.9" , "4.7+/-1.8" , "87.3+/-0.000" , 7.4
7477 , "PCCS1 217 G290.82+01.10 " , , 168.48958 , -59.46 , 290.8266 , 1.10099 , "539+/-101" , "-" , "-" , "-" , 0.7 , "Yes" , 67 , 0 , " " , "24.7+/-1" , "10+/-1.9" , "146.9+/-0.000" , 15.7
7478 , "PCCS1 217 G275.47+34.60 " , , 168.50167 , -23.02222 , 275.47086 , 34.60134 , "206.4+/-40.2" , "232.5+/-79.7" , "151.8+/-32.7" , "398.9+/-55.3" , 0.7 , "Yes" , 12 , 2 , " " , "13.9+/-0.5" , "5.6+/-1" , "146.1+/-0.000" , 8.9
7479 , "PCCS1 217 G291.72-01.12 " , , 168.52167 , -61.85806 , 291.72152 , -1.12397 , "1323+/-212.9" , "3627.6+/-2085.2" , "3806.5+/-659.5" , "-" , 0.7 , "Not available" , 72 , 1 , " " , "-" , "-" , "-" , -9.9
7480 , "PCCS1 217 G290.15+02.87 " , , 168.5325 , -57.56611 , 290.15184 , 2.87076 , "378.8+/-74.2" , "176.9+/-347.7" , "395.6+/-101" , "630.3+/-232.5" , 0.7 , "Yes" , 29 , 0 , " " , "12.2+/-1.7" , "5+/-2.2" , "92.2+/-0.000" , 7.8
7481 , "PCCS1 217 G291.52-00.57 " , , 168.55667 , -61.27944 , 291.52482 , -0.5795 , "4252.3+/-281.6" , "2.3e+4+/-1.9e+4" , "7.1e+4+/-5933" , "1.5e+5+/-2.3e+4" , 0.7 , "Yes" , 77 , 1 , " " , "25.8+/-6" , "10.6+/-0.6" , "106+/-0.000" , 16.5
7482 , "PCCS1 217 G291.38-00.20 " , , 168.57333 , -60.88444 , 291.38775 , -0.20898 , "1651.8+/-267.6" , "4250.9+/-2511.3" , "2570.9+/-2086.6" , "-" , 0.7 , "Not available" , 79 , 1 , " " , "-" , "-" , "-" , -9.9
7483 , "PCCS1 217 G297.35-14.96 " , , 168.6375 , -76.78167 , 297.35919 , -14.96997 , "274.6+/-55.7" , "685.8+/-675.7" , "-" , "-" , 0.7 , "Not available" , 78 , 0 , " " , "-" , "-" , "-" , -9.9
7484 , "PCCS1 217 G267.75+45.57 " , , 168.63917 , -10.57639 , 267.75385 , 45.5747 , "151.1+/-31" , "178.6+/-71.5" , "114.7+/-30.2" , "165.9+/-40.2" , 0.7 , "No" , 22 , 0 , " " , "10+/-0.6" , "4.1+/-1.2" , "134.4+/-0.000" , 6.4
7485 , "PCCS1 217 G291.62-00.71 " , , 168.64875 , -61.44 , 291.62462 , -0.71282 , "4374.4+/-284.1" , "9930.3+/-7605.7" , "391.4+/-6996.1" , "-" , 0.7 , "Yes" , 73 , 1 , " " , "15.2+/-0.2" , "6.1+/-1.5" , "84.7+/-0.000" , 9.6
7486 , "PCCS1 217 G291.75-01.02 " , , 168.67167 , -61.77667 , 291.75759 , -1.02224 , "3230.9+/-298" , "1751.3+/-1992.9" , "4154.8+/-614.7" , "1.6e+4+/-1944" , 0.7 , "Yes" , 75 , 2 , " " , "19.3+/-2.1" , "7.9+/-1.2" , "144.5+/-0.000" , 12.4
7487 , "PCCS1 217 G291.58-00.42 " , , 168.7875 , -61.15639 , 291.58348 , -0.42422 , "3.1e+4+/-294" , "7.2e+4+/-9887.2" , "7.2e+4+/-5932" , "2.4e+5+/-9525.7" , 0.7 , "Yes" , 76 , 2 , " " , "18.3+/-0.4" , "7.4+/-0.4" , "13.5+/-0.000" , 11.6
7488 , "PCCS1 217 G291.64-00.54 " , , 168.80792 , -61.29333 , 291.64225 , -0.54836 , "3.3e+4+/-344.8" , "1.0e+5+/-1.1e+4" , "9.1e+4+/-4518.8" , "2.7e+5+/-8763.3" , 0.7 , "Yes" , 75 , 2 , "PLCKERC217 G291.61-00.50" , "16.2+/-0.6" , "8.3+/-0.3" , "38+/-0.000" , 11.6
7489 , "PCCS1 217 G290.05+03.66 " , , 168.9025 , -56.78778 , 290.05467 , 3.66871 , "363+/-66.6" , "359.9+/-375.8" , "309+/-88.5" , "-" , 0.7 , "Not available" , 23 , 0 , " " , "-" , "-" , "-" , -9.9
7490 , "PCCS1 217 G291.89-01.04 " , , 168.9325 , -61.84694 , 291.89807 , -1.04311 , "1374+/-270.8" , "1879.3+/-1548.3" , "3225.6+/-559.2" , "2.4e+4+/-2372.8" , 0.7 , "Yes" , 69 , 1 , " " , "26.3+/-1.4" , "10.7+/-1.5" , "88.7+/-0.000" , 16.7
7491 , "PCCS1 217 G301.08-23.29 " , , 168.93333 , -85.82111 , 301.08813 , -23.29678 , "286.1+/-30.3" , "447.2+/-61.9" , "361.8+/-26.2" , "442+/-30.3" , 0.7 , "No" , 19 , 1 , " " , "7.6+/-0.5" , "4.9+/-0.4" , "54.8+/-0.000" , 6.1
7492 , "PCCS1 217 G291.78-00.68 " , , 168.97875 , -61.46694 , 291.78145 , -0.68069 , "4799.2+/-348.5" , "8163.7+/-3635.8" , "-" , "-" , 0.7 , "Not available" , 76 , 2 , " " , "-" , "-" , "-" , -9.9
7493 , "PCCS1 217 G292.45-02.40 " , , 168.98583 , -63.32139 , 292.45299 , -2.40928 , "1254.3+/-132.7" , "3135.7+/-1206" , "2908+/-421.2" , "6950.6+/-711.2" , 0.7 , "Yes" , 41 , 1 , " " , "14.8+/-0.9" , "6+/-0.7" , "171.3+/-0.000" , 9.4
7494 , "PCCS1 217 G291.86-00.81 " , , 169.04083 , -61.62528 , 291.86598 , -0.8177 , "1767.4+/-303.2" , "1000.4+/-1974.2" , "-" , "-" , 0.7 , "Not available" , 74 , 2 , " " , "-" , "-" , "-" , -9.9
7495 , "PCCS1 217 G289.62+05.21 " , , 169.18625 , -55.1925 , 289.62642 , 5.21391 , "263.8+/-48.1" , "831.5+/-140.9" , "708.7+/-66.2" , "2425.7+/-142.3" , 0.7 , "Yes" , 13 , 0 , "PLCKERC217 G289.66+05.21" , "14.3+/-1" , "8.6+/-0.6" , "109+/-0.000" , 11.1
7496 , "PCCS1 217 G292.06-01.10 " , , 169.20875 , -61.96139 , 292.06056 , -1.10312 , "1680.2+/-253" , "2788+/-1132.6" , "3845.1+/-561.2" , "-" , 0.7 , "Not available" , 63 , 1 , " " , "-" , "-" , "-" , -9.9
7497 , "PCCS1 217 G292.52-02.27 " , , 169.24417 , -63.21694 , 292.52417 , -2.27002 , "874.8+/-157.6" , "2529.1+/-1682.8" , "3060.3+/-349.4" , "4.2e+4+/-8377.7" , 0.7 , "Yes" , 43 , 1 , " " , "25.7+/-6.9" , "16.6+/-4.8" , "177.9+/-0.000" , 20.7
7498 , "PCCS1 217 G288.96+07.02 " , , 169.245 , -53.26139 , 288.96125 , 7.02856 , "214.2+/-42.9" , "388.2+/-182.1" , "445.6+/-55.1" , "2468.8+/-239.8" , 0.7 , "Yes" , 25 , 0 , " " , "17.1+/-2.4" , "12.3+/-1.8" , "135.9+/-0.000" , 14.5
7499 , "PCCS1 217 G171.91+66.48 " , , 169.4875 , 40.62917 , 171.91615 , 66.48345 , "148.8+/-30.7" , "137.6+/-63.8" , "140.7+/-32.4" , "-" , 0.7 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
7500 , "PCCS1 217 G291.00+02.10 " , , 169.51375 , -58.58639 , 291.00381 , 2.10583 , "518.2+/-76.2" , "1120+/-221.4" , "968.4+/-79.2" , "1930.9+/-182.4" , 0.7 , "Yes" , 45 , 0 , " " , "10.4+/-1.1" , "6.3+/-0.7" , "26.2+/-0.000" , 8.1
7501 , "PCCS1 217 G263.67+51.42 " , , 169.55333 , -4.2 , 263.67595 , 51.42354 , "256.1+/-35" , "342.4+/-63.8" , "370.6+/-29.7" , "730.8+/-60.3" , 0.7 , "Yes" , 9 , 1 , "PLCKERC217 G263.68+51.41" , "8.7+/-0.8" , "7.7+/-0.7" , "98.1+/-0.000" , 8.2
7502 , "PCCS1 217 G293.46-04.35 " , , 169.55708 , -65.50111 , 293.46309 , -4.35754 , "303.8+/-50.9" , "561.1+/-576.2" , "825.3+/-154.7" , "-" , 0.7 , "Not available" , 21 , 1 , " " , "-" , "-" , "-" , -9.9
7503 , "PCCS1 217 G270.26+44.32 " , , 169.55833 , -12.55667 , 270.26895 , 44.32386 , "378.1+/-34.5" , "418.6+/-93.8" , "415.1+/-36.1" , "1101.8+/-109" , 0.7 , "Yes" , 242 , 1 , "PLCKERC217 G270.26+44.34" , "14.7+/-1.8" , "8.6+/-1.1" , "159.8+/-0.000" , 11.3
7504 , "PCCS1 217 G281.20+26.09 " , , 169.56 , -32.81667 , 281.20792 , 26.09322 , "425.9+/-35.2" , "551.3+/-72.8" , "491.1+/-33.1" , "663.2+/-52.9" , 0.7 , "No" , 10 , 2 , "PLCKERC217 G281.22+26.09" , "7.5+/-0.6" , "6.1+/-0.5" , "2.6+/-0.000" , 6.8
7505 , "PCCS1 217 G286.72+13.35 " , , 169.59917 , -46.56944 , 286.72947 , 13.35438 , "404.3+/-35.1" , "469.9+/-94.6" , "436.9+/-40.8" , "1396.3+/-102.2" , 0.7 , "Yes" , 5 , 2 , "PLCKERC217 G286.72+13.35" , "17.7+/-1" , "7.2+/-0.7" , "21.6+/-0.000" , 11.3
7506 , "PCCS1 217 G292.43-01.53 " , , 169.64 , -62.49389 , 292.43722 , -1.53001 , "1192.2+/-237.4" , "1602.1+/-1019" , "1058.6+/-363.7" , "-" , 0.7 , "Not available" , 48 , 1 , " " , "-" , "-" , "-" , -9.9
7507 , "PCCS1 217 G125.86+32.85 " , , 169.68083 , 83.73194 , 125.86423 , 32.85951 , "246.1+/-36" , "521.6+/-216.8" , "567.6+/-70.8" , "4128.8+/-364.8" , 0.7 , "Yes" , 24 , 0 , "PLCKERC217 G125.88+32.85" , "23.7+/-2.7" , "9.6+/-1.1" , "52.2+/-0.000" , 15.1
7508 , "PCCS1 217 G292.86-02.57 " , , 169.71333 , -63.61722 , 292.86235 , -2.57044 , "759.8+/-121.4" , "1924+/-1008.7" , "2089.9+/-245.4" , "7906.1+/-795.3" , 0.7 , "Yes" , 40 , 1 , " " , "17.3+/-1.7" , "7+/-0.8" , "175.9+/-0.000" , 11
