_id , pccs1f353_name , other_name , RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
81 , "PCCS1 353 G119.09+01.36 "    ,, 4.09208 , 63.97722 , 119.09649 , 1.36711 , "3525.6+/-366.5" , "4113.7+/-3303.3" , "7299.3+/-805.6" , "5.8e+4+/-6283" , 0.8 , "Yes" , 26 , 1 , " " , "19.3+/-3.2" , "14.6+/-2.6" , "142+/-0.000" , 16.8
82 , "PCCS1 353 G119.19+01.89 "    ,, 4.14417 , 64.51472 , 119.19174 , 1.89657 , "2517.2+/-328" , "3070.5+/-1572.2" , "2133.2+/-984.6" , "2385.4+/-609.4" , 0.8 , "No" , 25 , 2 , " " , "5.2+/-1.4" , "4.4+/-1.2" , "94+/-0.000" , 4.8
83 , "PCCS1 353 G118.77-01.23 "    ,, 4.155 , 61.35556 , 118.77083 , -1.23447 , "5072.2+/-330.7" , "9793.4+/-5077.4" , "1.1e+4+/-1441.4" , "1.5e+4+/-2627.1" , 0.8 , "Yes" , 30 , 2 , " " , "8.6+/-1.6" , "7+/-1.3" , "6+/-0.000" , 7.7
84 , "PCCS1 353 G119.17+01.73 "    ,, 4.16708 , 64.35333 , 119.17987 , 1.73538 , "2387.8+/-338.5" , "5239.6+/-1431.2" , "5429.6+/-744.1" , "1.1e+4+/-817.2" , 0.8 , "Yes" , 26 , 0 , " " , "8.7+/-0.7" , "7.4+/-0.6" , "88+/-0.000" , 8
85 , "PCCS1 353 G108.68-52.73 "    ,, 4.17958 , 9.17556 , 108.6892 , -52.73335 , "941.7+/-109.2" , "2120.4+/-821.3" , "2260.4+/-322" , "4165.1+/-1090.1" , 0.8 , "Yes" , 20 , 2 , " " , "11.5+/-3.6" , "9.4+/-3" , "12+/-0.000" , 10.4
86 , "PCCS1 353 G108.79-52.63 "    ,, 4.22 , 9.285 , 108.79346 , -52.6353 , "1068.7+/-107.7" , "2861.3+/-624" , "2773+/-287.7" , "1.1e+4+/-1046.4" , 0.8 , "Yes" , 21 , 1 , "PLCKERC353 G108.74-52.66" , "12.2+/-1.5" , "12.1+/-1.5" , "124+/-0.000" , 12.1
87 , "PCCS1 353 G117.72-09.15 "    ,, 4.22958 , 53.36833 , 117.72888 , -9.15417 , "826.6+/-116.5" , "1761.3+/-330.3" , "1587.2+/-164.6" , "2671.7+/-285.7" , 0.8 , "Yes" , 25 , 1 , "PLCKERC353 G117.72-09.15" , "8.3+/-1" , "7+/-0.8" , "10+/-0.000" , 7.6
88 , "PCCS1 353 G112.63-39.45 "    ,, 4.25208 , 22.72222 , 112.63234 , -39.45994 , "382.9+/-76.9" , "626.6+/-165.4" , "682.7+/-83.3" , "2991.4+/-321.5" , 0.8 , "Yes" , 8 , 0 , "PLCKERC353 G112.65-39.45" , "16.4+/-2.3" , "10.1+/-1.5" , "4+/-0.000" , 12.9
89 , "PCCS1 353 G119.79+05.98 "    ,, 4.27042 , 68.65056 , 119.79817 , 5.98824 , "2669.3+/-319" , "8490.8+/-4926.2" , "1.1e+4+/-1239.5" , "4.4e+4+/-4284.6" , 0.8 , "Yes" , 11 , 1 , " " , "13+/-1.7" , "11.3+/-1.5" , "42+/-0.000" , 12.1
90 , "PCCS1 353 G107.44-56.42 "    ,, 4.33083 , 5.41556 , 107.44732 , -56.42685 , "294+/-58.9" , "235.7+/-120.3" , "203.9+/-54.7" , "270+/-104.3" , 0.8 , "No" , 1 , 0 , " " , "6.9+/-2.8" , "6.6+/-2.7" , "70+/-0.000" , 6.8
91 , "PCCS1 353 G119.54+03.16 "    ,, 4.57667 , 65.81472 , 119.54336 , 3.16145 , "8793.1+/-690.4" , "1.1e+4+/-3801.7" , "1.2e+4+/-967.1" , "2.3e+4+/-3734.6" , 0.8 , "Yes" , 31 , 2 , "PLCKERC353 G119.52+03.17" , "10.2+/-2" , "9.6+/-1.9" , "160+/-0.000" , 9.9
92 , "PCCS1 353 G119.94+05.92 "    ,, 4.68875 , 68.6075 , 119.94445 , 5.92571 , "2994.5+/-293.1" , "7665.1+/-4597" , "9053.8+/-1341.9" , "6715.5+/-1887.5" , 0.8 , "Yes" , 12 , 1 , " " , "10.8+/-3.3" , "6.4+/-2" , "122+/-0.000" , 8.3
93 , "PCCS1 353 G118.67-04.12 "    ,, 4.71667 , 58.48139 , 118.67465 , -4.12084 , "2209.5+/-352" , "4070+/-1416.5" , "3719.3+/-510.9" , "4550.5+/-1025.3" , 0.8 , "No" , 11 , 1 , " " , "6.3+/-1.5" , "6.1+/-1.4" , "58+/-0.000" , 6.2
94 , "PCCS1 353 G117.87-10.72 "    ,, 4.80292 , 51.82917 , 117.8745 , -10.72569 , "1221.8+/-99.6" , "2114.6+/-373.9" , "1710.7+/-121.7" , "1843.5+/-242.3" , 0.8 , "No" , 25 , 1 , "PLCKERC353 G117.86-10.71" , "6.3+/-0.9" , "5.5+/-0.8" , "28+/-0.000" , 5.9
95 , "PCCS1 353 G118.70-04.35 "    ,, 4.83375 , 58.25472 , 118.70708 , -4.35332 , "2208.4+/-173.7" , "3050.1+/-3350.4" , "4944.5+/-545.2" , "7302+/-2129.1" , 0.8 , "Yes" , 11 , 1 , "PLCKERC353 G118.69-04.38" , "8.5+/-2.7" , "8.4+/-2.7" , "84+/-0.000" , 8.5
96 , "PCCS1 353 G113.42-39.10 "    ,, 4.8475 , 23.17333 , 113.42761 , -39.10602 , "341.9+/-66.1" , "529.1+/-146.1" , "393.5+/-66" , "704.3+/-132.9" , 0.8 , "Yes" , 8 , 0 , " " , "8.7+/-1.8" , "6.8+/-1.4" , "110+/-0.000" , 7.7
97 , "PCCS1 353 G119.66+03.19 "    ,, 4.85875 , 65.86056 , 119.66384 , 3.19233 , "3919+/-522.4" , "6080.1+/-4575.9" , "6846+/-1088.3" , "1.4e+4+/-2690.2" , 0.8 , "Yes" , 28 , 0 , " " , "12.9+/-2.8" , "6+/-1.3" , "122+/-0.000" , 8.8
98 , "PCCS1 353 G119.17-00.84 "    ,, 4.89542 , 61.79222 , 119.17662 , -0.84702 , "5175.8+/-447.5" , "1.5e+4+/-5418.9" , "1.6e+4+/-1427.6" , "3.9e+4+/-2914" , 0.8 , "Yes" , 33 , 1 , "PLCKERC353 G119.17-00.85" , "9.5+/-0.8" , "9.2+/-0.8" , "172+/-0.000" , 9.4
99 , "PCCS1 353 G119.38+00.76 "    ,, 4.90875 , 63.41944 , 119.38319 , 0.76721 , "2920.8+/-323.7" , "7146.9+/-3343.1" , "8707.6+/-895.2" , "8706.8+/-2054.8" , 0.8 , "No" , 26 , 1 , " " , "6.3+/-1.6" , "5.8+/-1.4" , "120+/-0.000" , 6.1
100 , "PCCS1 353 G118.10-09.71 "   ,, 4.96292 , 52.865 , 118.10535 , -9.7103 , "1377.7+/-132.6" , "1697.6+/-713" , "1438.4+/-489.2" , "796.8+/-408.2" , 0.8 , "No" , 31 , 1 , " " , "5.6+/-3" , "5.5+/-2.9" , "174+/-0.000" , 5.5
101 , "PCCS1 353 G118.02-10.74 "   ,, 5.03917 , 51.82889 , 118.02209 , -10.74427 , "659.2+/-101.5" , "1487.9+/-336.1" , "1135.2+/-162.3" , "2584.8+/-484.9" , 0.8 , "Yes" , 26 , 1 , " " , "10.8+/-2.4" , "9.8+/-2.2" , "166+/-0.000" , 10.3
102 , "PCCS1 353 G118.37-08.16 "   ,, 5.08917 , 54.43444 , 118.37543 , -8.16194 , "1380.6+/-129.7" , "4587.6+/-1555.1" , "3900.7+/-429.8" , "1.1e+4+/-1459.8" , 0.8 , "Yes" , 24 , 1 , "PLCKERC353 G118.37-08.15" , "13.3+/-2.2" , "8.4+/-1.4" , "152+/-0.000" , 10.6
103 , "PCCS1 353 G119.46+00.70 "   ,, 5.09875 , 63.36722 , 119.46137 , 0.70508 , "2583.6+/-353.2" , "8851.3+/-2614.7" , "9422.8+/-829.5" , "1.5e+4+/-1650.8" , 0.8 , "Yes" , 25 , 1 , "PLCKERC353 G119.54+00.70" , "8.5+/-1" , "7.2+/-0.8" , "56+/-0.000" , 7.8
104 , "PCCS1 353 G119.27-01.00 "   ,, 5.15042 , 61.65028 , 119.27941 , -1.00237 , "3142.8+/-352.6" , "8602.4+/-4884.1" , "8008.5+/-1389.6" , "8262.4+/-1893.4" , 0.8 , "No" , 32 , 2 , " " , "6.5+/-1.6" , "6+/-1.4" , "90+/-0.000" , 6.2
105 , "PCCS1 353 G119.17-01.88 "   ,, 5.1625 , 60.76167 , 119.17905 , -1.8855 , "3553.2+/-350" , "5855.8+/-3235.4" , "6611+/-1037.7" , "1.2e+4+/-2383.1" , 0.8 , "Yes" , 28 , 1 , "PLCKERC353 G119.18-01.88" , "8.6+/-1.9" , "7.6+/-1.7" , "20+/-0.000" , 8.1
106 , "PCCS1 353 G118.25-09.59 "   ,, 5.18417 , 52.99972 , 118.25629 , -9.59301 , "1971.1+/-162.6" , "5013.5+/-680.5" , "3985.2+/-263.7" , "9006+/-715.2" , 0.8 , "Yes" , 31 , 2 , "PLCKERC353 G118.25-09.58" , "10.9+/-1" , "7.6+/-0.7" , "106+/-0.000" , 9.1
107 , "PCCS1 353 G119.33-00.69 "   ,, 5.19292 , 61.96306 , 119.33663 , -0.69418 , "6118.5+/-375.5" , "1.0e+4+/-3835.7" , "7407.1+/-1495.7" , "5427.5+/-1552" , 0.8 , "No" , 33 , 2 , "PLCKERC353 G119.32-00.70" , "4.9+/-1.4" , "4.1+/-1.2" , "36+/-0.000" , 4.4
108 , "PCCS1 353 G113.15-42.57 "   ,, 5.22458 , 19.71583 , 113.15334 , -42.57523 , "529.3+/-76.9" , "1192.8+/-298.4" , "991.2+/-91.1" , "2241.7+/-310.4" , 0.8 , "Yes" , 8 , 2 , "PLCKERC353 G113.15-42.58" , "11.4+/-1.8" , "7.8+/-1.3" , "122+/-0.000" , 9.4
109 , "PCCS1 353 G118.14-10.71 "   ,, 5.235 , 51.87389 , 118.14969 , -10.71419 , "690.4+/-104.9" , "1820.2+/-403.9" , "1082.8+/-158.7" , "1229.1+/-214" , 0.8 , "No" , 28 , 1 , " " , "6.4+/-1.2" , "4.8+/-0.9" , "120+/-0.000" , 5.5
110 , "PCCS1 353 G119.44+00.01 "   ,, 5.25167 , 62.68306 , 119.44878 , 0.01729 , "3227.1+/-439" , "5484.1+/-2454.5" , "5483.2+/-586.6" , "8825.1+/-1458" , 0.8 , "Yes" , 33 , 1 , " " , "9.9+/-1.8" , "6.9+/-1.3" , "134+/-0.000" , 8.3
111 , "PCCS1 353 G118.26-09.93 "   ,, 5.26167 , 52.66528 , 118.26261 , -9.93073 , "1942.5+/-136.2" , "5374+/-989" , "3800.7+/-449.3" , "5425.5+/-640.4" , 0.8 , "No" , 33 , 1 , "PLCKERC353 G118.26-09.90" , "8.5+/-1.1" , "5.8+/-0.7" , "176+/-0.000" , 7
112 , "PCCS1 353 G118.49-08.27 "   ,, 5.315 , 54.33528 , 118.4954 , -8.2762 , "908.9+/-116.5" , "3234.8+/-1463.2" , "3846.6+/-365.6" , "1.2e+4+/-1278.2" , 0.8 , "Yes" , 24 , 0 , "PLCKERC353 G118.52-08.25" , "11.7+/-1.6" , "10.8+/-1.4" , "24+/-0.000" , 11.2
113 , "PCCS1 353 G316.08-67.71 "   ,, 5.35542 , -48.6375 , 316.08707 , -67.71688 , "349.3+/-54.8" , "361.4+/-80.5" , "292.1+/-37.5" , "277.2+/-46.9" , 0.8 , "No" , 2 , 1 , " " , "5.6+/-1" , "4.9+/-0.9" , "58+/-0.000" , 5.3
114 , "PCCS1 353 G119.40-00.84 "   ,, 5.36458 , 61.82167 , 119.40027 , -0.84417 , "6111+/-352.9" , "8351.4+/-4028.7" , "7427.2+/-1373.1" , "5790.4+/-1870.9" , 0.8 , "No" , 31 , 2 , "PLCKERC353 G119.40-00.83" , "5.2+/-1.7" , "5.2+/-1.7" , "28+/-0.000" , 5.2
115 , "PCCS1 353 G118.67-07.15 "   ,, 5.38875 , 55.46833 , 118.67213 , -7.15594 , "1171.7+/-131.4" , "3625.2+/-1102" , "3278+/-316.8" , "1.2e+4+/-1203.5" , 0.8 , "Yes" , 11 , 2 , "PLCKERC353 G118.66-07.16" , "14.9+/-1.8" , "8.8+/-1.1" , "70+/-0.000" , 11.4
116 , "PCCS1 353 G119.35-01.36 "   ,, 5.39792 , 61.29778 , 119.35527 , -1.36626 , "2532.6+/-394.9" , "4960.8+/-3388.3" , "4880+/-1078.5" , "5331.5+/-1614.9" , 0.8 , "No" , 29 , 1 , " " , "6.1+/-1.9" , "5.9+/-1.9" , "58+/-0.000" , 6
117 , "PCCS1 353 G118.73-06.82 "   ,, 5.42792 , 55.80083 , 118.73317 , -6.82818 , "868.6+/-140.5" , "2900.7+/-796.7" , "2738.9+/-259.8" , "1.0e+4+/-798.9" , 0.8 , "Yes" , 11 , 0 , "PLCKERC353 G118.72-06.81" , "13.3+/-1.4" , "10.9+/-1.1" , "70+/-0.000" , 12
118 , "PCCS1 353 G119.42-01.47 "   ,, 5.56583 , 61.20222 , 119.42471 , -1.4705 , "2930+/-415.1" , "4527.8+/-4277.7" , "7808.8+/-1159.1" , "2.9e+4+/-3927.8" , 0.8 , "Yes" , 28 , 2 , " " , "12.4+/-2.3" , "12.2+/-2.2" , "92+/-0.000" , 12.3
119 , "PCCS1 353 G119.65+00.54 "   ,, 5.56625 , 63.22944 , 119.654 , 0.54351 , "3461.1+/-398" , "6255.8+/-2402.1" , "4471.8+/-761.8" , "-" , 0.8 , "Not available" , 27 , 2 , "PLCKERC353 G119.64+00.53" , "-" , "-" , "-" , -9.9
120 , "PCCS1 353 G118.78-07.21 "   ,, 5.58958 , 55.42056 , 118.78065 , -7.21652 , "1078.5+/-155.7" , "2520+/-1266.9" , "3510.2+/-327.5" , "1.6e+4+/-1662" , 0.8 , "Yes" , 11 , 1 , " " , "13.5+/-2" , "12.4+/-1.9" , "98+/-0.000" , 12.9
121 , "PCCS1 353 G119.42-01.83 "   ,, 5.65 , 60.845 , 119.42502 , -1.83014 , "2655.3+/-332.3" , "3218.7+/-1757.4" , "4109.4+/-1089.5" , "5862+/-1179.8" , 0.8 , "No" , 26 , 1 , " " , "7.6+/-1.6" , "5.7+/-1.2" , "162+/-0.000" , 6.6
122 , "PCCS1 353 G119.03-06.17 "   ,, 5.83167 , 56.47917 , 119.035 , -6.17973 , "1215.9+/-154.2" , "3257.9+/-636.8" , "2125.7+/-316.5" , "2447.2+/-359.4" , 0.8 , "No" , 12 , 1 , " " , "8.3+/-1.3" , "5.2+/-0.8" , "126+/-0.000" , 6.6
123 , "PCCS1 353 G118.68-09.29 "   ,, 5.83167 , 53.34222 , 118.68704 , -9.29746 , "3502.5+/-148.2" , "5714.2+/-596" , "5032.5+/-201" , "7218.2+/-364.2" , 0.8 , "No" , 27 , 2 , "PLCKERC353 G118.67-09.29" , "7.8+/-0.4" , "6.5+/-0.4" , "18+/-0.000" , 7.1
124 , "PCCS1 353 G118.62-10.12 "   ,, 5.875 , 52.51 , 118.62055 , -10.12747 , "1111+/-127.1" , "2714.4+/-985.9" , "2298.4+/-262.7" , "4844.6+/-641.9" , 0.8 , "Yes" , 30 , 2 , "PLCKERC353 G118.62-10.10" , "12.4+/-1.9" , "7.4+/-1.1" , "50+/-0.000" , 9.6
125 , "PCCS1 353 G119.13-05.96 "   ,, 5.96417 , 56.70278 , 119.13239 , -5.96515 , "1703.4+/-149.1" , "3422.9+/-971.6" , "2996.9+/-264.6" , "3015+/-521" , 0.8 , "No" , 12 , 1 , "PLCKERC353 G119.11-05.93" , "6.1+/-1.1" , "5.7+/-1" , "134+/-0.000" , 5.9
126 , "PCCS1 353 G120.15+03.39 "   ,, 5.98917 , 66.11917 , 120.15133 , 3.39611 , "1.3e+4+/-548.8" , "2.4e+4+/-2785.3" , "1.6e+4+/-1784.6" , "2.3e+4+/-1270.8" , 0.8 , "No" , 26 , 2 , "PLCKERC353 G120.14+03.41" , "7.1+/-0.4" , "5.6+/-0.3" , "46+/-0.000" , 6.3
127 , "PCCS1 353 G118.84-09.32 "   ,, 6.08792 , 53.33139 , 118.84002 , -9.32476 , "916.3+/-126.6" , "1392.3+/-489.2" , "1496.2+/-386.6" , "7182.5+/-839.1" , 0.8 , "Yes" , 26 , 1 , " " , "16.9+/-2.8" , "11.6+/-2" , "116+/-0.000" , 14
128 , "PCCS1 353 G120.16+03.09 "   ,, 6.10208 , 65.81694 , 120.16517 , 3.09052 , "1.8e+4+/-666.8" , "4.1e+4+/-1.2e+4" , "3.6e+4+/-2652.5" , "8.6e+4+/-7731" , 0.8 , "Yes" , 27 , 2 , "PLCKERC353 G120.15+03.09" , "9.2+/-0.9" , "8.7+/-0.9" , "2+/-0.000" , 8.9
129 , "PCCS1 353 G046.42-83.77 "   ,, 6.15292 , -25.5175 , 46.42722 , -83.77781 , "264.9+/-53.4" , "95.5+/-89" , "164.3+/-42.2" , "-" , 0.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
130 , "PCCS1 353 G104.57-68.56 "   ,, 6.20667 , -6.64806 , 104.57707 , -68.56652 , "311.6+/-63" , "297.3+/-105.5" , "255.4+/-45.3" , "-" , 0.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
131 , "PCCS1 353 G120.07+01.49 "   ,, 6.28958 , 64.22389 , 120.07916 , 1.49799 , "2886.9+/-350.4" , "4421.5+/-2924.2" , "4676.3+/-546.8" , "8308.2+/-1676.7" , 0.8 , "Yes" , 32 , 1 , " " , "10+/-2.2" , "6+/-1.3" , "118+/-0.000" , 7.8
132 , "PCCS1 353 G120.30+03.05 "   ,, 6.45 , 65.7975 , 120.30513 , 3.05668 , "7578.9+/-525.7" , "1.9e+4+/-1.2e+4" , "2.3e+4+/-2985" , "4.0e+4+/-7751.2" , 0.8 , "Yes" , 25 , 1 , " " , "11.8+/-2.6" , "7.6+/-1.7" , "98+/-0.000" , 9.4
133 , "PCCS1 353 G120.23+02.16 "   ,, 6.50042 , 64.90139 , 120.23721 , 2.163 , "1.2e+4+/-454.7" , "2.5e+4+/-5608.8" , "2.5e+4+/-1413" , "4.3e+4+/-3046.3" , 0.8 , "Yes" , 30 , 2 , "PLCKERC353 G120.26+02.15" , "7.6+/-0.6" , "7.5+/-0.6" , "36+/-0.000" , 7.6
134 , "PCCS1 353 G080.22-81.25 "   ,, 6.535 , -20.56194 , 80.22774 , -81.25293 , "293.5+/-57.3" , "291.9+/-94.2" , "230.7+/-42.9" , "195.8+/-67.3" , 0.8 , "No" , 3 , 0 , " " , "6.2+/-2.2" , "4.8+/-1.7" , "26+/-0.000" , 5.5
135 , "PCCS1 353 G120.43+03.15 "   ,, 6.73958 , 65.90722 , 120.43389 , 3.15451 , "4554.1+/-740" , "1.9e+4+/-8342.6" , "1.1e+4+/-3195.5" , "1.7e+4+/-4185.9" , 0.8 , "Yes" , 28 , 0 , " " , "12.5+/-1" , "5.1+/-1.5" , "140+/-0.000" , 8
136 , "PCCS1 353 G113.15-52.05 "   ,, 6.76458 , 10.35389 , 113.15262 , -52.05413 , "545+/-84.7" , "1272.6+/-360.1" , "1102.3+/-126.3" , "2906.8+/-307.4" , 0.8 , "Yes" , 5 , 0 , " " , "10.3+/-1.3" , "9.8+/-1.2" , "82+/-0.000" , 10
137 , "PCCS1 353 G120.33+01.97 "   ,, 6.78167 , 64.72722 , 120.33973 , 1.97796 , "9430.2+/-485.6" , "1.4e+4+/-4933.7" , "1.4e+4+/-2092" , "1.7e+4+/-2365.2" , 0.8 , "No" , 30 , 2 , "PLCKERC353 G120.34+01.97" , "6.7+/-1" , "6+/-0.9" , "130+/-0.000" , 6.4
138 , "PCCS1 353 G100.20-74.62 "   ,, 6.82958 , -12.8275 , 100.20712 , -74.62535 , "341+/-55.8" , "178.5+/-103.4" , "178.3+/-42" , "-" , 0.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
139 , "PCCS1 353 G120.44+02.74 "   ,, 6.8625 , 65.50194 , 120.44625 , 2.74604 , "6803.7+/-611.5" , "1.2e+4+/-9356.6" , "1.5e+4+/-2346" , "4.2e+4+/-6975" , 0.8 , "Yes" , 28 , 1 , " " , "11.4+/-2.3" , "8.9+/-1.8" , "70+/-0.000" , 10.1
140 , "PCCS1 353 G120.63+03.54 "   ,, 7.14333 , 66.31 , 120.63412 , 3.54037 , "3180.8+/-456.5" , "5853.7+/-3733.5" , "6633.2+/-663.3" , "7225.7+/-2106.4" , 0.8 , "No" , 29 , 1 , " " , "8.6+/-2.7" , "5.3+/-1.7" , "146+/-0.000" , 6.8
141 , "PCCS1 353 G119.78-06.01 "   ,, 7.145 , 56.71917 , 119.78244 , -6.01268 , "7901+/-172.1" , "1.5e+4+/-1415.4" , "1.4e+4+/-348.7" , "2.0e+4+/-725.2" , 0.8 , "No" , 12 , 2 , "PLCKERC353 G119.80-06.01" , "6.7+/-0.3" , "6.4+/-0.3" , "6+/-0.000" , 6.6
142 , "PCCS1 353 G115.49-44.39 "   ,, 7.27167 , 18.155 , 115.4922 , -44.39351 , "603.8+/-94" , "930.7+/-279.4" , "893.3+/-108.9" , "1538.3+/-187.9" , 0.8 , "Yes" , 7 , 1 , "PLCKERC353 G115.48-44.40" , "8.4+/-1.1" , "6.4+/-0.8" , "14+/-0.000" , 7.3
143 , "PCCS1 353 G120.55+01.57 "   ,, 7.36417 , 64.3425 , 120.55476 , 1.57248 , "4055.5+/-394.8" , "7228.7+/-2256" , "6239.2+/-620.9" , "9310.7+/-1244" , 0.8 , "No" , 30 , 2 , "PLCKERC353 G120.55+01.57" , "8+/-1.2" , "6.4+/-0.9" , "2+/-0.000" , 7.2
144 , "PCCS1 353 G114.28-51.70 "   ,, 7.41583 , 10.79583 , 114.28309 , -51.7099 , "569.5+/-78.8" , "1283+/-166.1" , "1104.9+/-101.8" , "4358+/-237.3" , 0.8 , "Yes" , 9 , 1 , "PLCKERC353 G114.30-51.72" , "11.3+/-0.8" , "10.9+/-0.7" , "80+/-0.000" , 11.1
145 , "PCCS1 353 G120.67+02.66 "   ,, 7.42792 , 65.44556 , 120.67531 , 2.66912 , "9474.5+/-604.8" , "2.9e+4+/-7293.7" , "2.5e+4+/-2168.5" , "3.9e+4+/-3806.5" , 0.8 , "Yes" , 28 , 2 , "PLCKERC353 G120.66+02.67" , "10.5+/-1.1" , "5.4+/-0.6" , "150+/-0.000" , 7.5
146 , "PCCS1 353 G120.56+01.08 "   ,, 7.47417 , 63.85306 , 120.56118 , 1.08052 , "3468.5+/-384.8" , "1.0e+4+/-2460.8" , "1.1e+4+/-854.9" , "2.8e+4+/-2274.6" , 0.8 , "Yes" , 30 , 2 , "PLCKERC353 G120.53+01.10" , "13.1+/-1.3" , "8.4+/-0.8" , "18+/-0.000" , 10.5
147 , "PCCS1 353 G115.82-44.43 "   ,, 7.52375 , 18.13722 , 115.8227 , -44.43954 , "606.2+/-94.8" , "814+/-225.7" , "901.2+/-103.6" , "1307.5+/-220" , 0.8 , "No" , 8 , 1 , " " , "7+/-1.2" , "6.6+/-1.2" , "148+/-0.000" , 6.8
148 , "PCCS1 353 G338.27-82.38 "   ,, 7.59958 , -33.24278 , 338.27012 , -82.38314 , "1402.1+/-55" , "1673.9+/-103.5" , "1541.8+/-51.7" , "1787.8+/-85.2" , 0.8 , "No" , 2 , 2 , "PLCKERC353 G338.27-82.38" , "6.4+/-0.3" , "6+/-0.3" , "144+/-0.000" , 6.2
149 , "PCCS1 353 G113.65-56.18 "   ,, 7.6825 , 6.31028 , 113.65778 , -56.18808 , "358.5+/-61.8" , "459+/-136" , "341.4+/-56.3" , "630.5+/-118.5" , 0.8 , "Yes" , 0 , 0 , " " , "8.1+/-1.6" , "6.7+/-1.4" , "118+/-0.000" , 7.4
150 , "PCCS1 353 G114.78-51.76 "   ,, 7.73375 , 10.78417 , 114.78032 , -51.76266 , "620.9+/-88" , "1218.2+/-120.9" , "788+/-115.4" , "954.3+/-87.3" , 0.8 , "No" , 7 , 2 , "PLCKERC353 G114.78-51.77" , "5.8+/-0.6" , "5.6+/-0.5" , "84+/-0.000" , 5.7
151 , "PCCS1 353 G120.79+02.59 "   ,, 7.73542 , 65.38389 , 120.79784 , 2.59714 , "4504.7+/-610.5" , "1.5e+4+/-4979.2" , "1.2e+4+/-2474.2" , "3689.7+/-1509.1" , 0.8 , "No" , 32 , 1 , " " , "5.3+/-2.2" , "4.8+/-2" , "150+/-0.000" , 5
152 , "PCCS1 353 G120.14-06.45 "   ,, 7.86292 , 56.30528 , 120.14489 , -6.45805 , "1062+/-137.2" , "4063.2+/-1782.8" , "4870.3+/-439.9" , "1.9e+4+/-2299.8" , 0.8 , "Yes" , 11 , 2 , " " , "16.3+/-2.9" , "12.7+/-2.4" , "54+/-0.000" , 14.4
153 , "PCCS1 353 G116.25-44.86 "   ,, 7.89833 , 17.74806 , 116.25887 , -44.86616 , "1060.1+/-90" , "2435.7+/-486.2" , "2078.7+/-192.8" , "5508.7+/-700.8" , 0.8 , "Yes" , 9 , 1 , "PLCKERC353 G116.26-44.84" , "12.3+/-1.8" , "8.4+/-1.3" , "14+/-0.000" , 10.2
154 , "PCCS1 353 G120.53-01.84 "   ,, 7.91875 , 60.93778 , 120.53303 , -1.84173 , "1894.7+/-192.4" , "5687.1+/-1357" , "4908.7+/-347.2" , "7640.6+/-734.6" , 0.8 , "Yes" , 15 , 1 , " " , "7.6+/-0.8" , "7.1+/-0.7" , "80+/-0.000" , 7.4
155 , "PCCS1 353 G113.62-57.96 "   ,, 7.925 , 4.54972 , 113.62939 , -57.9649 , "319.8+/-59.6" , "320.2+/-106.8" , "258.6+/-48.3" , "-" , 0.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
156 , "PCCS1 353 G116.28-45.09 "   ,, 7.94292 , 17.51972 , 116.28329 , -45.09772 , "414.9+/-75.5" , "1609.1+/-599.6" , "1640.2+/-262.3" , "3257+/-661.7" , 0.8 , "Yes" , 9 , 1 , " " , "11.7+/-2.9" , "9.5+/-2.4" , "42+/-0.000" , 10.5
157 , "PCCS1 353 G120.20-06.33 "   ,, 7.95667 , 56.43333 , 120.20682 , -6.33437 , "1340.3+/-165.3" , "5609+/-781.5" , "4612.2+/-447" , "8708.2+/-999.6" , 0.8 , "Yes" , 11 , 1 , "PLCKERC353 G120.19-06.40" , "12.9+/-1.6" , "6.3+/-0.8" , "38+/-0.000" , 9
158 , "PCCS1 353 G120.23-06.44 "   ,, 8.02375 , 56.32028 , 120.2355 , -6.4499 , "1104+/-143" , "4801.7+/-1612.2" , "5314.8+/-422.6" , "1.4e+4+/-1548.4" , 0.8 , "Yes" , 11 , 0 , " " , "12.5+/-1.6" , "8.1+/-1.1" , "80+/-0.000" , 10.1
159 , "PCCS1 353 G120.97+02.67 "   ,, 8.15167 , 65.47667 , 120.97759 , 2.67645 , "7837.8+/-513.1" , "1.4e+4+/-4163.8" , "9650.2+/-2134.5" , "1.4e+4+/-2467.9" , 0.8 , "No" , 31 , 2 , " " , "6.8+/-1.2" , "6.3+/-1.1" , "48+/-0.000" , 6.5
160 , "PCCS1 353 G120.68-01.47 "   ,, 8.18 , 61.31694 , 120.68717 , -1.47308 , "1793.3+/-209.1" , "4232.2+/-806.8" , "3241.8+/-409.7" , "4408.4+/-465.4" , 0.8 , "No" , 14 , 1 , " " , "8.6+/-1" , "5.8+/-0.7" , "138+/-0.000" , 7.1
