_id , pccs1f30_name , other_name, RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
1033 , "PCCS1 030 G342.50-29.57 " ,, 296.41417 , -55.25583 , 342.50299 , -29.575 , "616.1+/-106.1" , "477+/-320.9" , "36.9+/-46.2" , "547+/-61.1" , 1.8 , "No" , 0 , 2 , " " , "40.7+/-5" , "27.1+/-3.3" , "176.9+/-10.9" , 33.2
1034 , "PCCS1 030 G061.47+00.13 " ,, 296.66458 , 25.23194 , 61.475 , 0.13 , "6290.1+/-390.5" , "1.4e+4+/-2457.4" , "1.2e+4+/-264.6" , "2.3e+4+/-515.6" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G061.48+00.12" , "62.5+/-1.9" , "42.9+/-1.4" , "135.9+/-2.4" , 51.8
1035 , "PCCS1 030 G064.02+01.61 " ,, 296.665 , 28.17583 , 64.02 , 1.61 , "1577.6+/-331.5" , "3959.9+/-1236.4" , "4113.8+/-308.7" , "5413.6+/-262.4" , 1.8 , "No" , 0 , 0 , " " , "53.7+/-3.2" , "36.1+/-2.2" , "137.7+/-4.9" , 44
1036 , "PCCS1 030 G103.15+21.23 " ,, 296.69667 , 71.03889 , 103.149 , 21.228 , "351.6+/-86.5" , "54.9+/-339.5" , "716.5+/-34.9" , "983.1+/-128" , 1.8 , "Yes" , 0 , 2 , " " , "99.2+/-2.3" , "39.7+/-7.4" , "85.2+/-5.8" , 62.7
1037 , "PCCS1 030 G063.10+00.29 " ,, 297.42958 , 26.71611 , 63.103 , 0.287 , "5605.5+/-347.3" , "1.2e+4+/-1945.3" , "9594.6+/-218.2" , "1.4e+4+/-332.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G063.13+00.35" , "51.6+/-1.5" , "35.2+/-1" , "120.2+/-2.5" , 42.6
1038 , "PCCS1 030 G042.21-12.29 " ,, 298.01875 , 2.46944 , 42.207 , -12.291 , "596.1+/-109.2" , "762.9+/-338.1" , "491.2+/-41.4" , "813.4+/-58.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G042.22-12.33" , "40.8+/-3.3" , "29.7+/-2.4" , "158.9+/-9.1" , 34.8
1039 , "PCCS1 030 G068.83+02.80 " ,, 298.30792 , 32.92056 , 68.83 , 2.798 , "2819+/-485.9" , "5760.2+/-1478.1" , "4268.9+/-257" , "7585.5+/-315.1" , 1.8 , "No" , 0 , 1 , " " , "52.2+/-2.7" , "38.8+/-2.1" , "11.9+/-5.7" , 45
1040 , "PCCS1 030 G052.77-07.27 " ,, 298.77875 , 14.0025 , 52.774 , -7.269 , "810.4+/-106" , "1093.3+/-266.2" , "825+/-43.3" , "1581.2+/-77.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G052.74-07.28" , "59.2+/-3.4" , "31.4+/-1.9" , "131.5+/-3" , 43.1
1041 , "PCCS1 030 G085.29+11.76 " ,, 298.91708 , 51.52861 , 85.294 , 11.762 , "1124.7+/-85.4" , "1035.3+/-252.1" , "1109+/-38.4" , "1196.8+/-55.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G085.28+11.76" , "35.9+/-1.9" , "32.5+/-1.7" , "44.3+/-19.1" , 34.1
1042 , "PCCS1 030 G008.48-27.18 " ,, 299.27583 , -32.40639 , 8.485 , -27.176 , "739.7+/-113" , "28.1+/-313" , "342.5+/-45.3" , "235.7+/-36.2" , 1.8 , "No" , 0 , 2 , " " , "24.3+/-3.9" , "19.3+/-3.1" , "96.9+/-27.2" , 21.7
1043 , "PCCS1 030 G001.58-28.96 " ,, 299.5 , -38.7525 , 1.578 , -28.959 , "1958.2+/-111.3" , "2026.6+/-350.3" , "1836.1+/-46" , "2106.4+/-56" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G001.55-28.97" , "38.4+/-1.1" , "28.4+/-0.8" , "161.7+/-3.5" , 33
1044 , "PCCS1 030 G342.76-31.35 " ,, 299.54167 , -55.17778 , 342.76001 , -31.347 , "642.1+/-108.1" , "1150.2+/-373.8" , "956.7+/-45.2" , "2492+/-125.4" , 1.8 , "Yes" , 0 , 2 , " " , "85.1+/-6.4" , "39.8+/-2.7" , "177.7+/-2.5" , 58.2
1045 , "PCCS1 030 G068.19+01.04 " ,, 299.6975 , 31.46639 , 68.195 , 1.039 , "4098.8+/-425" , "8892.5+/-1673.7" , "7231.4+/-184.1" , "1.2e+4+/-353.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G068.13+01.03" , "49.7+/-1.8" , "44.5+/-1.7" , "162.9+/-10.6" , 47.1
1046 , "PCCS1 030 G076.19+05.75 " ,, 299.86875 , 40.73 , 76.187 , 5.753 , "4.4e+4+/-901.6" , "4.5e+4+/-2218.7" , "4.3e+4+/-235.2" , "4.4e+4+/-261.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G076.15+05.79" , "36.7+/-0.2" , "28.3+/-0.2" , "127+/-0.9" , 32.2
1047 , "PCCS1 030 G071.60+02.82 " ,, 300.02 , 35.29417 , 71.598 , 2.816 , "3643.7+/-642.1" , "1.5e+4+/-4090.3" , "1.0e+4+/-450" , "3.2e+4+/-1590" , 1.8 , "Yes" , 0 , 1 , " " , "82.2+/-5.8" , "51.4+/-4" , "51.7+/-3.9" , 65
1048 , "PCCS1 030 G028.35-21.27 " ,, 300.13292 , -13.39694 , 28.347 , -21.268 , "635.2+/-121.7" , "296.9+/-365" , "432.7+/-47.4" , "589.1+/-64.5" , 1.8 , "No" , 0 , 2 , " " , "58+/-2.8" , "23.8+/-3.2" , "87.6+/-4.9" , 37.1
1049 , "PCCS1 030 G023.99-23.14 " ,, 300.25042 , -17.83667 , 23.994 , -23.135 , "1532.2+/-123.7" , "1259.7+/-295.9" , "1256.2+/-51.3" , "1407+/-57" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G024.01-23.13" , "38.5+/-1.7" , "26.7+/-1.2" , "157.1+/-4.4" , 32.1
1050 , "PCCS1 030 G070.22+01.62 " ,, 300.36833 , 33.49222 , 70.216 , 1.623 , "2.0e+4+/-483.3" , "3.2e+4+/-2973.1" , "2.8e+4+/-366.4" , "3.7e+4+/-551.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G070.23+01.61" , "45.9+/-0.8" , "33.6+/-0.6" , "156.4+/-1.9" , 39.3
1051 , "PCCS1 030 G066.90-01.42 " ,, 301.32 , 29.06083 , 66.897 , -1.424 , "1056.8+/-248" , "2207.5+/-723.3" , "2080.4+/-81.4" , "3465.6+/-197.3" , 1.8 , "Yes" , 0 , 0 , " " , "59.6+/-4.5" , "42+/-3.3" , "95+/-6.6" , 50
1052 , "PCCS1 030 G023.86-24.33 " ,, 301.36167 , -18.40333 , 23.86 , -24.327 , "1154.2+/-126.7" , "1393.6+/-360.7" , "1256.2+/-51.3" , "1531.7+/-72.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G023.89-24.30" , "40.1+/-2.2" , "32.6+/-1.8" , "163.1+/-9.4" , 36.2
1053 , "PCCS1 030 G110.47+22.72 " ,, 301.43583 , 77.8825 , 110.474 , 22.725 , "1336.6+/-96.9" , "792.3+/-318.2" , "766.3+/-36.6" , "867.1+/-44" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G110.45+22.73" , "39.2+/-2.1" , "22.8+/-1.2" , "37.2+/-3.7" , 29.9
1054 , "PCCS1 030 G097.64+16.74 " ,, 301.56 , 64.41306 , 97.643 , 16.74 , "1134+/-94.4" , "1199.7+/-301.8" , "1150.5+/-38.7" , "1580.3+/-66.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G097.65+16.74" , "54.4+/-2.7" , "30.9+/-1.5" , "116+/-2.9" , 41
1055 , "PCCS1 030 G099.25+17.55 " ,, 301.57583 , 66.15417 , 99.254 , 17.554 , "363+/-89.2" , "451.4+/-337.3" , "811+/-41.6" , "779.9+/-71.2" , 1.8 , "No" , 0 , 2 , " " , "70.5+/-1.6" , "28.4+/-3.3" , "69+/-4" , 44.7
1056 , "PCCS1 030 G047.82-13.64 " ,, 301.87542 , 6.5825 , 47.816 , -13.639 , "397.8+/-98.4" , "859.7+/-380.8" , "664.6+/-39.2" , "2168.6+/-123.7" , 1.8 , "Yes" , 0 , 2 , " " , "93.4+/-8.1" , "45.4+/-3.8" , "112.5+/-2.9" , 65.1
1057 , "PCCS1 030 G350.33-32.63 " ,, 302.39125 , -48.87417 , 350.32501 , -32.628 , "744.9+/-108.7" , "692.7+/-380.3" , "648.6+/-47.1" , "663.1+/-62.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G350.39-32.63" , "36.5+/-3.7" , "26.9+/-2.7" , "154.2+/-12.4" , 31.3
1058 , "PCCS1 030 G105.38+20.17 " ,, 302.535 , 72.5025 , 105.378 , 20.169 , "761.3+/-117.4" , "582.9+/-216.7" , "524.1+/-27.8" , "580.1+/-29" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G105.42+20.14" , "31.5+/-1.7" , "25.9+/-1.4" , "31.1+/-10.4" , 28.5
1059 , "PCCS1 030 G027.08-24.61 " ,, 302.81458 , -15.81083 , 27.076 , -24.613 , "1476.7+/-123.7" , "1133.8+/-281.5" , "1319.9+/-40.3" , "1190+/-47.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G027.05-24.62" , "35.6+/-1.5" , "25.3+/-1.1" , "135.8+/-4.7" , 30
1060 , "PCCS1 030 G057.71-10.28 " ,, 304.07292 , 16.59556 , 57.706 , -10.276 , "508.6+/-110.1" , "541.5+/-309.1" , "182.3+/-37.6" , "901.6+/-70.2" , 1.8 , "No" , 0 , 2 , " " , "69.6+/-1.2" , "28+/-2.8" , "121.5+/-3.4" , 44.1
1061 , "PCCS1 030 G099.50+16.52 " ,, 304.08333 , 65.85861 , 99.5 , 16.519 , "610.5+/-88.6" , "797.9+/-329.7" , "811+/-41.6" , "1411.8+/-87.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G099.49+16.66" , "69.4+/-5.4" , "32.1+/-2.4" , "87.5+/-3" , 47.2
1062 , "PCCS1 030 G079.01+03.61 " ,, 304.28833 , 41.9525 , 79.011 , 3.613 , "1.6e+4+/-3746.7" , "2.6e+4+/-1.5e+4" , "1.7e+4+/-2154.1" , "2.1e+4+/-3099.4" , 1.8 , "No" , 0 , 1 , " " , "43.9+/-7.3" , "30.3+/-5" , "53.7+/-15.8" , 36.5
1063 , "PCCS1 030 G075.81+00.40 " ,, 305.38958 , 37.49917 , 75.808 , 0.403 , "1.5e+4+/-2235.4" , "2.5e+4+/-5092.8" , "2.2e+4+/-569.4" , "2.7e+4+/-988.5" , 1.8 , "No" , 0 , 1 , " " , "48+/-2" , "30.3+/-1.3" , "123.5+/-3.2" , 38.1
1064 , "PCCS1 030 G096.10+13.76 " ,, 305.5675 , 61.61944 , 96.096 , 13.761 , "1454.7+/-95.2" , "1469.1+/-242" , "1286.7+/-36.1" , "1621+/-49.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G096.08+13.77" , "41.8+/-1.4" , "28.5+/-1" , "78.6+/-3.2" , 34.5
1065 , "PCCS1 030 G109.28+21.14 " ,, 305.61958 , 76.18389 , 109.276 , 21.135 , "750.9+/-107.9" , "742.2+/-266.6" , "712.7+/-30.6" , "1084.3+/-52.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G109.31+21.10" , "56.2+/-3.2" , "32.8+/-1.9" , "12+/-3.6" , 42.9
1066 , "PCCS1 030 G090.10+09.66 " ,, 305.99833 , 54.46361 , 90.102 , 9.659 , "743.5+/-121.6" , "786.1+/-398.8" , "568.1+/-41.1" , "1057.8+/-65" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G090.14+09.66" , "50.9+/-3.6" , "30.5+/-2.2" , "72.5+/-4.7" , 39.4
1067 , "PCCS1 030 G059.46-11.53 " ,, 306.15125 , 17.36361 , 59.464 , -11.525 , "624.6+/-110.2" , "1327.6+/-388.8" , "1169+/-41.7" , "1397.8+/-73.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G059.42-11.54" , "51.6+/-3.2" , "33.6+/-2.1" , "154+/-4.9" , 41.7
1068 , "PCCS1 030 G009.66-32.91 " ,, 306.16542 , -32.88111 , 9.663 , -32.906 , "730.4+/-119.2" , "617.1+/-326.6" , "675.5+/-47.4" , "994.3+/-74.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G009.66-32.92" , "61.5+/-1.8" , "25+/-2.3" , "155.8+/-3.3" , 39.2
1069 , "PCCS1 030 G073.13-02.38 " ,, 306.30208 , 33.71083 , 73.128 , -2.376 , "3290.1+/-689.9" , "4349.3+/-3300.5" , "4803.8+/-260.1" , "3345.4+/-450.7" , 1.8 , "No" , 0 , 1 , " " , "40.8+/-6" , "26.1+/-3.9" , "129.2+/-11.9" , 32.6
1070 , "PCCS1 030 G036.91-24.41 " ,, 306.44417 , -7.59917 , 36.908 , -24.41 , "1073.9+/-107.7" , "1161.6+/-330.2" , "1068.3+/-41.7" , "1313+/-66.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G036.92-24.38" , "42.9+/-2.5" , "31.2+/-1.8" , "154.8+/-6.4" , 36.6
1071 , "PCCS1 030 G078.52+01.15 " ,, 306.6025 , 40.15278 , 78.523 , 1.154 , "2.8e+4+/-4249.9" , "1.0e+5+/-1.2e+4" , "8.5e+4+/-2013.9" , "3.1e+5+/-6554.2" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G078.52+01.20" , "92.8+/-2.9" , "49.8+/-1.6" , "67+/-1.2" , 68
1072 , "PCCS1 030 G076.36-00.59 " ,, 306.815 , 37.38389 , 76.365 , -0.589 , "1.4e+4+/-2660.6" , "2.0e+4+/-4883.9" , "2.2e+4+/-569.4" , "1.8e+4+/-1111.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G076.25-00.72" , "37.6+/-2.6" , "33.7+/-2.3" , "20.1+/-22.7" , 35.6
1073 , "PCCS1 030 G079.91+01.49 " ,, 307.31125 , 41.47694 , 79.912 , 1.49 , "1.5e+4+/-3483" , "1.0e+4+/-9856.8" , "5.6e+4+/-2140.6" , "1.4e+4+/-2149.8" , 1.8 , "No" , 0 , 0 , " " , "40.9+/-6.7" , "20.8+/-3.4" , "110.4+/-8.6" , 29.1
1074 , "PCCS1 030 G078.20-00.29 " ,, 307.87333 , 39.04222 , 78.196 , -0.29 , "2.0e+4+/-4459.3" , "5.4e+4+/-2.9e+4" , "7.0e+4+/-2471.8" , "1.4e+5+/-1.0e+4" , 1.8 , "Yes" , 0 , 1 , " " , "96.1+/-10.6" , "51.3+/-6" , "122.8+/-4.4" , 70.2
1075 , "PCCS1 030 G056.14-15.73 " ,, 307.95083 , 12.35111 , 56.137 , -15.732 , "1288.4+/-107" , "1340.7+/-277" , "1163.3+/-42.3" , "1329+/-52.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G056.14-15.75" , "36.6+/-1.6" , "28.8+/-1.3" , "150.7+/-6.7" , 32.4
1076 , "PCCS1 030 G339.42-36.01 " ,, 308.09042 , -57.87083 , 339.42499 , -36.009 , "451.1+/-103.5" , "227.4+/-325.3" , "470.3+/-42.2" , "366.7+/-49.5" , 1.8 , "No" , 0 , 0 , " " , "48.4+/-1.6" , "19.7+/-3.2" , "177.5+/-6.1" , 30.9
1077 , "PCCS1 030 G082.32+02.44 " ,, 308.19417 , 43.97917 , 82.317 , 2.441 , "2.2e+4+/-4046.6" , "6.3e+4+/-1.5e+4" , "5.1e+4+/-1687.6" , "8.6e+4+/-3299.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G082.21+02.34" , "53.5+/-2.8" , "45.8+/-2.4" , "114.2+/-10.1" , 49.5
1078 , "PCCS1 030 G064.46-10.76 " ,, 308.41667 , 21.84833 , 64.465 , -10.759 , "535.7+/-98.3" , "319.5+/-312.4" , "217.6+/-36.8" , "330.3+/-41.4" , 1.8 , "No" , 0 , 2 , " " , "31.7+/-4.2" , "22.4+/-3" , "125.6+/-14.6" , 26.7
1079 , "PCCS1 030 G055.30-17.13 " ,, 308.69917 , 10.91389 , 55.299 , -17.131 , "487.7+/-108.8" , "672.4+/-254.1" , "437.8+/-38" , "768.6+/-59.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G055.44-17.18" , "46.1+/-4.1" , "31.8+/-2.8" , "57.5+/-8.4" , 38.3
1080 , "PCCS1 030 G084.93+03.87 " ,, 308.77417 , 46.92667 , 84.932 , 3.868 , "1.7e+4+/-886.1" , "4.1e+4+/-1661.8" , "3.2e+4+/-337.7" , "5.2e+4+/-319.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G084.92+03.85" , "45.7+/-0.4" , "44.7+/-0.4" , "106+/-11.5" , 45.2
1081 , "PCCS1 030 G081.36+01.17 " ,, 308.81042 , 42.45917 , 81.364 , 1.174 , "2.5e+4+/-4026.5" , "7.7e+4+/-2.5e+4" , "1.1e+5+/-2648.1" , "1.2e+5+/-1.1e+4" , 1.8 , "Yes" , 0 , 1 , " " , "99.3+/-3.7" , "40+/-4.9" , "79.4+/-3.9" , 63
1082 , "PCCS1 030 G326.16-34.51 " ,, 308.93083 , -68.78972 , 326.16 , -34.514 , "819.2+/-102.4" , "982.4+/-339.8" , "852.7+/-47" , "1107+/-73.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G326.17-34.49" , "43.5+/-3.2" , "30.1+/-2.3" , "4.5+/-7.2" , 36.2
1083 , "PCCS1 030 G007.84-35.58 " ,, 308.94292 , -34.905 , 7.844 , -35.58 , "595.3+/-116.5" , "573+/-249.6" , "235.6+/-41.7" , "806.2+/-67" , 1.8 , "No" , 0 , 2 , " " , "55.5+/-5.4" , "30.8+/-3" , "152.7+/-5.5" , 41.3
1084 , "PCCS1 030 G080.08-00.01 " ,, 309.04208 , 40.72167 , 80.079 , -0.008 , "2.0e+4+/-4027.9" , "1.7e+4+/-2.1e+4" , "5.9e+4+/-3093" , "4.1e+4+/-3610.5" , 1.8 , "No" , 0 , 0 , " " , "69.3+/-4.3" , "28.3+/-3.1" , "138.7+/-3.8" , 44.3
1085 , "PCCS1 030 G088.85+05.94 " ,, 309.81167 , 51.29111 , 88.845 , 5.944 , "2384.5+/-288.4" , "4261.9+/-2077" , "3675.5+/-228.2" , "5492.3+/-631.5" , 1.8 , "Yes" , 0 , 2 , " " , "74.9+/-11.4" , "34.6+/-5" , "86.8+/-5.6" , 50.9
1086 , "PCCS1 030 G035.28-28.82 " ,, 309.83125 , -10.82861 , 35.282 , -28.825 , "580.5+/-97.9" , "1019.2+/-376.3" , "758.8+/-42.1" , "1683.4+/-88.3" , 1.8 , "Yes" , 0 , 2 , " " , "59.5+/-4.3" , "46.4+/-3.5" , "18.5+/-8.4" , 52.5
1087 , "PCCS1 030 G081.66+00.17 " ,, 310.12708 , 42.08444 , 81.656 , 0.172 , "3.5e+4+/-3756.9" , "1.3e+5+/-3.2e+4" , "1.1e+5+/-2648.1" , "2.8e+5+/-7782.6" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G081.61+00.10" , "72.5+/-2.9" , "50.1+/-2.2" , "58.4+/-2.9" , 60.3
1088 , "PCCS1 030 G072.27-09.25 " ,, 312.155 , 28.92139 , 72.273 , -9.245 , "700.6+/-147" , "2517.3+/-901.1" , "2452.8+/-109.4" , "-" , 1.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
1089 , "PCCS1 030 G056.66-20.73 " ,, 312.46875 , 9.99444 , 56.659 , -20.727 , "636.3+/-97.8" , "537.3+/-250" , "385.7+/-40.2" , "570.2+/-49.3" , 1.8 , "No" , 0 , 2 , " " , "32.7+/-3.1" , "31.4+/-3" , "146.6+/-89.8" , 32
1090 , "PCCS1 030 G051.35-24.09 " ,, 312.59458 , 4.0475 , 51.349 , -24.088 , "478+/-105.6" , "298.1+/-361.8" , "470.6+/-39.6" , "340.6+/-43.3" , 1.8 , "No" , 0 , 2 , " " , "29.2+/-3.9" , "22.6+/-3" , "4+/-20.2" , 25.7
1091 , "PCCS1 030 G073.04-09.46 " ,, 312.88333 , 29.37639 , 73.035 , -9.461 , "720.2+/-140.3" , "2868.2+/-1273.3" , "2452.8+/-109.4" , "-" , 1.8 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
1092 , "PCCS1 030 G063.61-16.57 " ,, 312.90208 , 17.77111 , 63.61 , -16.567 , "773.7+/-101.9" , "214.5+/-254" , "347.7+/-39.7" , "352.9+/-39.1" , 1.8 , "No" , 0 , 2 , " " , "34.7+/-4.1" , "18.7+/-2.2" , "105.7+/-6.9" , 25.5
1093 , "PCCS1 030 G329.72-36.91 " ,, 312.97458 , -65.38 , 329.72 , -36.91 , "488.8+/-106" , "389.2+/-322.5" , "353.6+/-40.9" , "384.2+/-55.8" , 1.8 , "No" , 0 , 2 , " " , "51.9+/-4.5" , "21.3+/-3.7" , "140.2+/-6.4" , 33.2
1094 , "PCCS1 030 G093.31+06.93 " ,, 313.1075 , 55.38917 , 93.31 , 6.929 , "981.2+/-189.5" , "1891+/-335.5" , "1426.4+/-50" , "3762.9+/-115.6" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G093.25+06.96" , "75.8+/-3.1" , "43.6+/-1.9" , "41.8+/-2.1" , 57.5
1095 , "PCCS1 030 G075.50-08.77 " ,, 314.04875 , 31.70389 , 75.505 , -8.771 , "1448.2+/-129.8" , "2487.8+/-543.7" , "2369+/-63.8" , "3248.2+/-119.4" , 1.8 , "No" , 0 , 1 , " " , "65+/-2.8" , "28.2+/-1.2" , "117.1+/-1.6" , 42.8
1096 , "PCCS1 030 G012.33-39.25 " ,, 314.05417 , -32.07583 , 12.328 , -39.25301 , "781.5+/-109.8" , "770.6+/-281.3" , "810.9+/-41.8" , "894+/-55.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G012.23-39.31" , "44.1+/-3" , "24.6+/-1.7" , "164.7+/-4.1" , 33
1097 , "PCCS1 030 G352.57-40.38 " ,, 314.06542 , -47.26056 , 352.57199 , -40.379 , "2643.8+/-118.9" , "3374.6+/-400.9" , "3150.7+/-49.5" , "4096.2+/-72.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G352.54-40.38" , "46.3+/-0.9" , "33.4+/-0.7" , "168.2+/-2.2" , 39.3
1098 , "PCCS1 030 G075.18-09.24 " ,, 314.23167 , 31.16028 , 75.182 , -9.238 , "1083.6+/-131.4" , "2663+/-419.3" , "2369+/-63.8" , "3552.4+/-108.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G075.22-09.23" , "63.8+/-2.3" , "31.8+/-1.2" , "119.7+/-1.7" , 45.1
1099 , "PCCS1 030 G084.75-01.30 " ,, 314.34917 , 43.55861 , 84.754 , -1.299 , "7062+/-1562" , "4.6e+4+/-8121.5" , "3.5e+4+/-1003.8" , "-" , 1.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
1100 , "PCCS1 030 G005.34-40.30 " ,, 314.38333 , -37.53972 , 5.34 , -40.302 , "689.6+/-100.7" , "505.1+/-278.6" , "486.6+/-39.8" , "597.8+/-50.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G005.33-40.24" , "41.2+/-3.8" , "25.6+/-2.4" , "153.2+/-7" , 32.5
1101 , "PCCS1 030 G015.81-39.82 " ,, 315.30958 , -29.55556 , 15.807 , -39.81599 , "746.8+/-118.4" , "488.9+/-305.2" , "634.6+/-45.6" , "1178.9+/-86" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G015.75-39.76" , "74.2+/-6.3" , "30.5+/-2.7" , "53.2+/-3" , 47.6
1102 , "PCCS1 030 G052.74-26.61 " ,, 315.39875 , 3.7525 , 52.74 , -26.605 , "645.7+/-110.2" , "1126.1+/-465.5" , "945.2+/-41.8" , "2982.4+/-128.1" , 1.8 , "Yes" , 0 , 2 , " " , "85.6+/-5.3" , "47+/-3.1" , "66+/-2.7" , 63.4
1103 , "PCCS1 030 G104.01+14.04 " ,, 315.63042 , 68.03389 , 104.014 , 14.045 , "459.4+/-91.8" , "1020.5+/-420.5" , "732+/-38.9" , "4431.7+/-248.3" , 1.8 , "Yes" , 0 , 2 , " " , "104.8+/-8.1" , "58.3+/-4.9" , "147.8+/-3" , 78.2
1104 , "PCCS1 030 G314.42-32.95 " ,, 315.98917 , -78.48694 , 314.42099 , -32.949 , "693.9+/-106.3" , "285.6+/-283" , "108.2+/-39.1" , "341.6+/-41.9" , 1.8 , "No" , 0 , 2 , " " , "29+/-3.8" , "23.9+/-3.1" , "153.3+/-26.1" , 26.3
1105 , "PCCS1 030 G037.72-34.69 " ,, 316.14208 , -11.44667 , 37.72 , -34.693 , "562+/-101" , "787.6+/-317.3" , "-" , "1316.6+/-69.5" , 1.8 , "No" , 0 , 2 , " " , "72.9+/-1" , "29.2+/-2" , "114+/-2.3" , 46.2
1106 , "PCCS1 030 G350.45-41.71 " ,, 316.20125 , -48.77028 , 350.453 , -41.70799 , "568.1+/-131.8" , "444+/-343.3" , "406.2+/-42.2" , "417.1+/-52" , 1.8 , "No" , 0 , 2 , " " , "35.7+/-4.8" , "27.7+/-3.8" , "117.2+/-20.1" , 31.4
1107 , "PCCS1 030 G084.94-03.47 " ,, 316.73583 , 42.25972 , 84.937 , -3.469 , "5036+/-923.7" , "7912.8+/-959.4" , "-" , "8463.8+/-486.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G084.93-03.49" , "64.7+/-4.5" , "29.8+/-2" , "90.9+/-2.8" , 43.9
1108 , "PCCS1 030 G021.43-40.17 " ,, 316.83167 , -25.44861 , 21.432 , -40.166 , "787.7+/-106.8" , "761.6+/-312.7" , "654.1+/-44.9" , "647.5+/-55.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G021.45-40.17" , "37.8+/-3.5" , "24.2+/-2.2" , "173.3+/-7.5" , 30.2
1109 , "PCCS1 030 G091.02+01.71 " ,, 317.15875 , 50.24028 , 91.022 , 1.706 , "4288+/-418.5" , "1.1e+4+/-1561" , "9068.3+/-200.7" , "2.0e+4+/-419.5" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G091.04+01.64" , "62.9+/-1.9" , "48.9+/-1.5" , "171.7+/-3.3" , 55.5
1110 , "PCCS1 030 G080.32-08.35 " ,, 317.40792 , 35.57778 , 80.317 , -8.349 , "1126.5+/-114.8" , "957+/-302.3" , "855.9+/-47.2" , "1059+/-54.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G080.32-08.33" , "34.4+/-1.9" , "27.2+/-1.5" , "101.9+/-8.9" , 30.6
1111 , "PCCS1 030 G000.66-42.85 " ,, 317.41083 , -41.18417 , 0.661 , -42.854 , "698.9+/-116.1" , "757.1+/-402.6" , "677+/-40.6" , "703.1+/-51.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G000.70-42.83" , "38.1+/-3.1" , "25.9+/-2.1" , "155+/-7.6" , 31.4
1112 , "PCCS1 030 G058.07-25.79 " ,, 317.42833 , 8.16222 , 58.069 , -25.793 , "449.7+/-88" , "413.7+/-241.7" , "116.2+/-36.3" , "458.7+/-47" , 1.8 , "No" , 0 , 2 , " " , "47.7+/-5.4" , "23.9+/-2.7" , "121.1+/-5.6" , 33.8
