_id , ercsc70_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
315 , "PLCKERC070 G326.92-00.05" ,, 237.23458 , -54.44083 , 326.92987 , -0.05782 , "1.8e+4+/-1288" , "6661.24+/-457.6" , "1.4e+4+/-549.99" , "2.3e+4+/-2382.68" , 0.996 , 0 , 1 , 4 , "0.921+/-0.042"
316 , "PLCKERC070 G010.85+40.91" ,, 237.36708 , 2.62583 , 10.85144 , 40.91386 , "1499.6+/-171" , "1264.75+/-150.2" , "1481.3+/-127.56" , "1844.5+/-380.86" , 0.87 , 0 , 0 , 2 , "0.969+/-0.045"
317 , "PLCKERC070 G014.21+42.20" ,, 237.66958 , 5.44028 , 14.2186 , 42.20497 , "1503.2+/-177" , "1541.25+/-144.3" , "1618.3+/-127.35" , "1603.1+/-301.32" , 0.996 , 0 , 0 , 2 , "0.977+/-0.044"
318 , "PLCKERC070 G326.15-01.77" ,, 238.06 , -56.26194 , 326.15332 , -1.77066 , "1.2e+4+/-653" , "3390.77+/-306" , "9250.7+/-345.35" , "2.1e+4+/-714.79" , 0.996 , 0 , 1 , 4 , "0.989+/-0.046"
319 , "PLCKERC070 G327.28-00.54" ,, 238.2375 , -54.59417 , 327.2867 , -0.54272 , "4.5e+4+/-1840" , "3.39e+4+/-472.2" , "4.3e+4+/-772.41" , "5.0e+4+/-1484.36" , 0.996 , 0 , 0 , 4 , "1+/-0.046"
320 , "PLCKERC070 G328.28+00.45" ,, 238.47583 , -53.19278 , 328.28472 , 0.45093 , "1.1e+4+/-1062" , "7439.39+/-443.9" , "1.1e+4+/-316.79" , "1.2e+4+/-646.38" , 0.996 , 0 , 0 , 4 , "0.853+/-0.046"
321 , "PLCKERC070 G329.36+00.16" ,, 240.15083 , -52.72111 , 329.36004 , 0.1605 , "7974.1+/-667" , "3546.14+/-462.4" , "7576.4+/-303.04" , "1.4e+4+/-745.39" , 0.996 , 0 , 0 , 4 , "0.76+/-0.039"
322 , "PLCKERC070 G335.14+05.75" ,, 241.12792 , -44.70194 , 335.14869 , 5.75771 , "2078.9+/-180" , "1868.22+/-162.7" , "1996.7+/-130.08" , "1999.8+/-317.56" , 0.996 , 0 , 0 , 4 , "0.988+/-0.044"
323 , "PLCKERC070 G022.98+40.74" ,, 242.21958 , 10.43222 , 22.9817 , 40.74056 , "1307.6+/-157" , "765.05+/-139.7" , "1069.3+/-112.12" , "2111.5+/-534.98" , 0.87 , 1 , 1 , 2 , "0.871+/-0.041"
324 , "PLCKERC070 G339.56+09.30" ,, 242.24375 , -39.13389 , 339.56234 , 9.30027 , "1194.8+/-172" , "897.85+/-158.9" , "1224+/-136.52" , "3008.9+/-767.5" , 0.996 , 0 , 1 , 4 , "0.863+/-0.041"
325 , "PLCKERC070 G330.99-00.17" ,, 242.51083 , -51.88056 , 330.99606 , -0.17415 , "1.5e+4+/-2672" , "9230.78+/-452.9" , "1.5e+4+/-1026.12" , "1.0e+4+/-2.39e+4" , 0.996 , 0 , 1 , 5 , "0.915+/-0.043"
326 , "PLCKERC070 G339.17+08.51" ,, 242.57708 , -39.96722 , 339.17335 , 8.5174 , "1191.5+/-197" , "1570.69+/-165.5" , "1472+/-136.99" , "1088.4+/-231.78" , 0.996 , 0 , 0 , 3 , "0.972+/-0.045"
327 , "PLCKERC070 G331.53-00.05" ,, 243.01958 , -51.42694 , 331.53623 , -0.05684 , "4.5e+4+/-2368" , "2.45e+4+/-472.2" , "3.6e+4+/-1138.39" , "6.2e+4+/-2587.97" , 0.996 , 0 , 0 , 4 , "1+/-0.045"
328 , "PLCKERC070 G055.15+46.36" ,, 243.435 , 34.21833 , 55.15994 , 46.36762 , "1017.2+/-182" , "993.23+/-147.2" , "997.5+/-129.25" , "940.3+/-271.15" , 0.996 , 0 , 0 , 3 , "0.868+/-0.042"
329 , "PLCKERC070 G332.98+00.79" ,, 243.75208 , -49.80889 , 332.98549 , 0.79974 , "7613.3+/-800" , "5967.91+/-660.5" , "6300.8+/-175.87" , "6087.2+/-405.14" , 0.996 , 0 , 0 , 4 , "0.793+/-0.096"
330 , "PLCKERC070 G332.13-00.45" ,, 244.14458 , -51.30361 , 332.13008 , -0.45135 , "9124.9+/-1482" , "9885.83+/-448.4" , "-5898.5+/-1176.58" , "3950.5+/-7633.18" , 0.996 , 0 , 1 , 3 , "0.901+/-0.043"
331 , "PLCKERC070 G326.96-05.90" ,, 244.31417 , -58.80861 , 326.96211 , -5.90354 , "1695.1+/-177" , "1805.14+/-167.2" , "1821.1+/-136.92" , "1577.9+/-288.76" , 0.996 , 0 , 0 , 4 , "0.988+/-0.044"
332 , "PLCKERC070 G313.38-18.85" ,, 244.34417 , -77.32306 , 313.38607 , -18.85941 , "1115.5+/-130" , "1222.58+/-142.8" , "1238.4+/-106.76" , "1198.6+/-236.42" , 0.87 , 0 , 0 , 5 , "0.957+/-0.044"
333 , "PLCKERC070 G332.76-00.59" ,, 245.02417 , -50.96389 , 332.76236 , -0.59398 , "5.1e+4+/-8256" , "2.18e+4+/-639.7" , "5.5e+4+/-3445.96" , "4.1e+5+/-6.24e+4" , 0.996 , 0 , 1 , 4 , "0.997+/-0.044"
334 , "PLCKERC070 G351.34+17.29" ,, 245.08042 , -25.37 , 351.34672 , 17.29336 , "1843.7+/-249" , "1077.99+/-182.6" , "1516+/-168.49" , "4230.9+/-1098.17" , 0.996 , 0 , 1 , 4 , "0.816+/-0.04"
335 , "PLCKERC070 G333.60-00.21" ,, 245.54417 , -50.1 , 333.60621 , -0.21477 , "1.1e+5+/-6069" , "7.57e+4+/-653.4" , "9.1e+4+/-2860.63" , "1.1e+5+/-7034.52" , 0.996 , 0 , 0 , 4 , "1+/-0.045"
336 , "PLCKERC070 G352.15+16.32" ,, 246.44583 , -25.44667 , 352.15154 , 16.32733 , "1702.6+/-175" , "1504.74+/-197.9" , "1679.4+/-141.08" , "1967+/-363.87" , 0.996 , 0 , 0 , 3 , "0.895+/-0.043"
337 , "PLCKERC070 G348.81+13.31" ,, 246.51958 , -29.8625 , 348.81007 , 13.31542 , "1569.1+/-167" , "1913.42+/-170.5" , "1862.8+/-136.1" , "1758.6+/-299.48" , 0.996 , 0 , 0 , 3 , "0.982+/-0.044"
338 , "PLCKERC070 G353.01+16.90" ,, 246.5725 , -24.44389 , 353.01406 , 16.90688 , "5671.7+/-359" , "2870.6+/-206.2" , "4057.9+/-260.51" , "1.3e+4+/-1115.56" , 0.996 , 0 , 1 , 3 , "0.996+/-0.044"
339 , "PLCKERC070 G335.76-00.15" ,, 247.77917 , -48.505 , 335.76544 , -0.15168 , "1.1e+4+/-1280" , "4777.25+/-653.4" , "9761.7+/-453.89" , "1.0e+4+/-3798.75" , 0.996 , 0 , 1 , 3 , "0.834+/-0.04"
340 , "PLCKERC070 G353.92+15.84" ,, 248.0875 , -24.47833 , 353.92961 , 15.84331 , "1749.9+/-216" , "1022.98+/-199.9" , "1426.7+/-151.43" , "4739.9+/-1259.79" , 0.996 , 2 , 1 , 3 , "0.856+/-0.041"
341 , "PLCKERC070 G115.72+31.21" ,, 248.11625 , 82.49944 , 115.72678 , 31.21754 , "837.7+/-148" , "862.57+/-117.8" , "945.8+/-84.69" , "917.3+/-183.89" , 0.87 , 1 , 0 , 7 , "0.946+/-0.044"
342 , "PLCKERC070 G336.79+00.05" ,, 248.61208 , -47.61028 , 336.79971 , 0.0504 , "4.3e+4+/-3789" , "1.85e+4+/-633" , "3.6e+4+/-2018.95" , "9.3e+4+/-7744.17" , 0.996 , 0 , 1 , 4 , "0.991+/-0.046"
343 , "PLCKERC070 G061.07+42.33" ,, 248.81792 , 38.12611 , 61.07468 , 42.33307 , "3861.5+/-133" , "3497.04+/-139.9" , "3818.4+/-97.31" , "3924+/-235.9" , 0.87 , 0 , 0 , 2 , "1+/-0.046"
344 , "PLCKERC070 G073.44+41.88" ,, 249.42917 , 47.295 , 73.44446 , 41.88391 , "1123+/-147" , "1039.86+/-136.1" , "1158.3+/-102.69" , "1101.6+/-227.7" , 0.996 , 0 , 0 , 4 , "0.894+/-0.043"
345 , "PLCKERC070 G086.63+40.38" ,, 249.52042 , 57.33083 , 86.63296 , 40.3813 , "1025.5+/-118" , "1129.13+/-113.5" , "1111.5+/-77.45" , "1089.9+/-173.86" , 0.87 , 0 , 0 , 7 , "0.976+/-0.044"
346 , "PLCKERC070 G336.50-01.47" ,, 250.01708 , -48.85472 , 336.50418 , -1.4782 , "1.2e+4+/-810" , "7437.68+/-601.7" , "1.1e+4+/-372.43" , "1.4e+4+/-979.59" , 0.996 , 0 , 0 , 3 , "0.847+/-0.051"
347 , "PLCKERC070 G338.89+00.59" ,, 250.07083 , -45.69611 , 338.8912 , 0.59068 , "1.7e+4+/-1435" , "7817.87+/-347.2" , "1.2e+4+/-388.6" , "2.0e+4+/-967.95" , 0.996 , 0 , 0 , 3 , "0.951+/-0.043"
348 , "PLCKERC070 G338.40+00.10" ,, 250.1375 , -46.38083 , 338.4094 , 0.10194 , "5.5e+4+/-3651" , "2.30e+4+/-639.7" , "4.0e+4+/-1602.29" , "7.3e+4+/-1.16e+4" , 0.996 , 0 , 1 , 3 , "0.999+/-0.045"
349 , "PLCKERC070 G100.71+36.64" ,, 250.47208 , 68.94417 , 100.71512 , 36.64171 , "1365.5+/-130" , "1747.65+/-77.7" , "-722.6+/-176.88" , "1636.8+/-104" , 0.87 , 1 , 0 , 19 , "0.999+/-0.045"
350 , "PLCKERC070 G063.45+40.94" ,, 250.74958 , 39.81111 , 63.45661 , 40.94539 , "6557.2+/-133" , "6346.52+/-153.8" , "6582.4+/-90.31" , "6693+/-223.78" , 0.87 , 0 , 0 , 3 , "1+/-0.045"
351 , "PLCKERC070 G314.43-19.97" ,, 251.135 , -77.2675 , 314.43786 , -19.97606 , "872.4+/-160" , "812.92+/-137.1" , "952+/-99.24" , "1456.4+/-532.87" , 0.87 , 0 , 1 , 4 , "0.855+/-0.045"
352 , "PLCKERC070 G094.07+37.93" ,, 251.47708 , 63.51972 , 94.07334 , 37.93701 , "574.6+/-79" , "487.85+/-70.4" , "573.8+/-51.44" , "1815.8+/-290.14" , 0.87 , 1 , 1 , 19 , "0.849+/-0.049"
353 , "PLCKERC070 G340.28-00.22" ,, 252.24958 , -45.17083 , 340.28755 , -0.22386 , "1.5e+4+/-894" , "3538.92+/-369.4" , "1.2e+4+/-564.36" , "4.1e+4+/-1774" , 0.996 , 0 , 1 , 3 , "0.957+/-0.043"
354 , "PLCKERC070 G336.12-03.98" ,, 252.58417 , -50.77944 , 336.12027 , -3.98823 , "1326.7+/-178" , "1375.65+/-167.4" , "1384.2+/-123.11" , "1425.4+/-273.85" , 0.996 , 0 , 0 , 4 , "0.868+/-0.042"
355 , "PLCKERC070 G341.25-00.34" ,, 253.245 , -44.50472 , 341.25093 , -0.34238 , "7280.6+/-1030" , "2806.41+/-354.3" , "6091+/-309.77" , "1.3e+4+/-1.08e+4" , 0.996 , 0 , 1 , 4 , "0.784+/-0.039"
356 , "PLCKERC070 G340.81-01.02" ,, 253.59417 , -45.27417 , 340.81058 , -1.02009 , "1.6e+4+/-582" , "9985.55+/-361.7" , "1.5e+4+/-256.67" , "2.0e+4+/-453.01" , 0.996 , 0 , 0 , 4 , "0.969+/-0.045"
357 , "PLCKERC070 G344.85+01.77" ,, 254.08542 , -40.37222 , 344.85269 , 1.77713 , "1.6e+4+/-2403" , "3298.36+/-470.2" , "1.1e+4+/-921.21" , "2.8e+4+/-1.88e+4" , 0.996 , 0 , 1 , 3 , "0.987+/-0.045"
358 , "PLCKERC070 G026.68+28.63" ,, 254.54083 , 7.67056 , 26.68015 , 28.63795 , "1184.4+/-169" , "1212.16+/-150" , "1416.2+/-126.17" , "1376.7+/-292.5" , 0.996 , 0 , 0 , 4 , "0.921+/-0.044"
359 , "PLCKERC070 G343.46-00.04" ,, 254.83625 , -42.5925 , 343.46385 , -0.04423 , "1.7e+4+/-951" , "9535.58+/-361.7" , "1.6e+4+/-566.52" , "3.1e+4+/-1190.88" , 0.996 , 0 , 1 , 4 , "0.972+/-0.045"
360 , "PLCKERC070 G345.37+01.43" ,, 254.86333 , -40.17944 , 345.37286 , 1.43207 , "2.8e+4+/-2467" , "1.69e+4+/-485.2" , "2.3e+4+/-784.52" , "3.0e+4+/-1932.43" , 0.996 , 0 , 0 , 4 , "1+/-0.045"
361 , "PLCKERC070 G099.57+35.22" ,, 254.98833 , 68.50417 , 99.5717 , 35.22042 , "982.8+/-69" , "893.53+/-76.5" , "989.7+/-49.55" , "1025.2+/-114.26" , 0.87 , 1 , 0 , 17 , "0.973+/-0.045"
362 , "PLCKERC070 G356.69+09.75" ,, 255.20792 , -26.18111 , 356.69456 , 9.75728 , "954.8+/-175" , "944.99+/-157.1" , "1097.3+/-124.76" , "898.7+/-251.68" , 0.996 , 1 , 0 , 3 , "0.871+/-0.042"
363 , "PLCKERC070 G332.82-08.76" ,, 255.47833 , -56.30917 , 332.82508 , -8.76318 , "1053.9+/-158" , "799.35+/-141.2" , "926.6+/-117.15" , "1160.4+/-318.82" , 0.87 , 1 , 0 , 4 , "0.86+/-0.042"
364 , "PLCKERC070 G328.11-12.44" ,, 255.91375 , -62.21861 , 328.11343 , -12.442 , "1480.3+/-156" , "1370.94+/-152.1" , "1497+/-115.94" , "1687.7+/-314.42" , 0.87 , 0 , 0 , 6 , "0.974+/-0.045"
365 , "PLCKERC070 G345.59-00.03" ,, 256.57042 , -40.90139 , 345.59317 , -0.0362 , "1.6e+4+/-969" , "9863.59+/-475.1" , "1.4e+4+/-554.16" , "2.1e+4+/-1383.06" , 0.996 , 0 , 0 , 4 , "0.988+/-0.044"
366 , "PLCKERC070 G346.13-00.10" ,, 257.07583 , -40.50639 , 346.13913 , -0.1054 , "6990.4+/-1082" , "2623.06+/-480.1" , "5737+/-610.31" , "5.8e+4+/-7978.21" , 0.996 , 0 , 1 , 3 , "0.823+/-0.04"
367 , "PLCKERC070 G345.40-00.95" ,, 257.39792 , -41.605 , 345.40226 , -0.95558 , "2.9e+4+/-1049" , "2.38e+4+/-485.2" , "2.6e+4+/-448.2" , "2.7e+4+/-1008.07" , 0.996 , 0 , 0 , 4 , "1+/-0.046"
368 , "PLCKERC070 G347.60+00.20" ,, 257.88917 , -39.14194 , 347.6076 , 0.20358 , "1.9e+4+/-972" , "8457.96+/-475.1" , "1.6e+4+/-578.8" , "3.1e+4+/-1525.57" , 0.996 , 0 , 1 , 4 , "0.986+/-0.045"
369 , "PLCKERC070 G348.21+00.45" ,, 258.08833 , -38.49972 , 348.21765 , 0.45723 , "7102.9+/-1290" , "4907.49+/-451.6" , "-" , "-2709.8+/-5738.54" , 0.996 , 0 , 1 , 4 , "0.849+/-0.049"
370 , "PLCKERC070 G099.27+33.74" ,, 259.07375 , 68.61278 , 99.27232 , 33.74368 , "673.4+/-79" , "584.46+/-80.2" , "723.4+/-42.8" , "844.8+/-115.38" , 0.87 , 0 , 0 , 17 , "0.924+/-0.044"
371 , "PLCKERC070 G349.13+00.02" ,, 259.21292 , -38.00806 , 349.13248 , 0.02728 , "1.3e+4+/-546" , "6667.42+/-465.4" , "1.1e+4+/-374.8" , "1.7e+4+/-883.96" , 0.996 , 0 , 0 , 4 , "0.953+/-0.043"
372 , "PLCKERC070 G350.53+00.95" ,, 259.27667 , -36.32833 , 350.53187 , 0.95798 , "1.2e+4+/-1450" , "5749.86+/-795.3" , "8517+/-582.2" , "1.8e+4+/-1243.24" , 0.996 , 0 , 1 , 4 , "0.933+/-0.043"
373 , "PLCKERC070 G352.70+02.35" ,, 259.41792 , -33.75139 , 352.70349 , 2.35156 , "4019.9+/-508" , "2397.29+/-300.4" , "3004.2+/-191.17" , "4619.6+/-2942.62" , 0.996 , 0 , 1 , 4 , "0.861+/-0.041"
374 , "PLCKERC070 G350.15+00.06" ,, 259.91125 , -37.15306 , 350.15016 , 0.06742 , "8764.8+/-722" , "5682.24+/-795.3" , "7365.7+/-400.21" , "1.7e+4+/-1092.59" , 0.996 , 0 , 1 , 3 , "0.87+/-0.041"
375 , "PLCKERC070 G348.72-01.03" ,, 260.02167 , -38.9575 , 348.72042 , -1.03657 , "4.5e+4+/-1613" , "3.05e+4+/-490.4" , "4.1e+4+/-699.66" , "5.3e+4+/-1177.66" , 0.996 , 0 , 0 , 3 , "1+/-0.046"
376 , "PLCKERC070 G351.32+00.69" ,, 260.10458 , -35.83167 , 351.32303 , 0.69603 , "1.5e+5+/-5362" , "7.57e+4+/-846.1" , "1.2e+5+/-3458.97" , "2.0e+5+/-5238.2" , 0.996 , 0 , 0 , 4 , "1+/-0.044"
377 , "PLCKERC070 G021.20+19.64" ,, 260.12167 , -0.98111 , 21.20285 , 19.6412 , "2366.7+/-142" , "2034.49+/-151" , "2119.5+/-109.92" , "2340.2+/-283.52" , 0.996 , 0 , 0 , 4 , "0.996+/-0.044"
378 , "PLCKERC070 G349.83-00.56" ,, 260.34042 , -37.76889 , 349.83932 , -0.56378 , "9305.2+/-501" , "5940.61+/-456.1" , "8818.1+/-257.35" , "1.2e+4+/-637.6" , 0.996 , 0 , 0 , 4 , "0.868+/-0.041"
379 , "PLCKERC070 G032.23+24.29" ,, 260.69542 , 10.24306 , 32.23939 , 24.29846 , "1124.4+/-158" , "1067.98+/-135.7" , "1206.6+/-104.75" , "1187.3+/-241.79" , 0.87 , 0 , 0 , 4 , "0.928+/-0.044"
380 , "PLCKERC070 G351.60+00.17" ,, 260.83167 , -35.90028 , 351.60137 , 0.17219 , "1.3e+4+/-1743" , "1.07e+4+/-828.4" , "1.2e+4+/-719.69" , "1.1e+4+/-1689.71" , 0.996 , 0 , 0 , 4 , "0.978+/-0.044"
381 , "PLCKERC070 G326.97-15.81" ,, 260.88917 , -64.99389 , 326.9757 , -15.8126 , "1314.5+/-156" , "1035.03+/-135.2" , "1214.2+/-113.2" , "1987.2+/-392.34" , 0.87 , 1 , 0 , 5 , "0.913+/-0.043"
382 , "PLCKERC070 G353.15+00.63" ,, 261.43833 , -34.3525 , 353.15994 , 0.63265 , "1.5e+5+/-1e+4" , "4.20e+4+/-855.2" , "1.1e+5+/-6078.72" , "4.0e+5+/-1.68e+4" , 0.996 , 0 , 1 , 4 , "1+/-0.044"
383 , "PLCKERC070 G071.42+33.26" ,, 261.89 , 45.50333 , 71.42557 , 33.26252 , "1097.1+/-109" , "1215.34+/-117.3" , "1190.5+/-83.73" , "1038.8+/-172.1" , 0.87 , 0 , 0 , 3 , "0.984+/-0.044"
384 , "PLCKERC070 G027.29+20.46" ,, 262.11125 , 4.44861 , 27.2953 , 20.46942 , "1121.7+/-148" , "997.66+/-131.2" , "1074.9+/-111.73" , "946.7+/-231.46" , 0.996 , 0 , 0 , 4 , "0.891+/-0.043"
385 , "PLCKERC070 G351.64-01.25" ,, 262.32958 , -36.65556 , 351.64948 , -1.25112 , "3.9e+4+/-731" , "2.69e+4+/-846.1" , "3.6e+4+/-411.82" , "4.3e+4+/-421.18" , 0.996 , 0 , 0 , 4 , "1+/-0.046"
386 , "PLCKERC070 G002.41+05.82" ,, 262.33917 , -23.78611 , 2.41175 , 5.82914 , "1328.1+/-144" , "1230.9+/-239.8" , "1393.9+/-114.51" , "1771.5+/-326.37" , 0.996 , 0 , 0 , 4 , "0.935+/-0.044"
387 , "PLCKERC070 G353.40-00.36" ,, 262.61 , -34.69972 , 353.40709 , -0.36296 , "1.2e+4+/-1935" , "5824.55+/-795.3" , "7992+/-603.22" , "2.7e+4+/-2880.38" , 0.996 , 0 , 1 , 4 , "0.923+/-0.042"
388 , "PLCKERC070 G004.53+06.84" ,, 262.66292 , -21.46083 , 4.53924 , 6.84169 , "1211.4+/-180" , "1121.54+/-156.5" , "1215.9+/-124.84" , "1648.5+/-346.94" , 0.87 , 0 , 0 , 4 , "0.928+/-0.044"
389 , "PLCKERC070 G012.04+10.82" ,, 263.25667 , -13.06167 , 12.04612 , 10.82496 , "3184.5+/-156" , "3060.05+/-155.5" , "3216.4+/-115.24" , "3349.5+/-281.28" , 0.87 , 0 , 0 , 4 , "1+/-0.045"
390 , "PLCKERC070 G351.45-02.31" ,, 263.30792 , -37.39556 , 351.45852 , -2.31016 , "1870+/-193" , "1730.97+/-308.8" , "1773.2+/-112.38" , "1798.3+/-263.89" , 0.996 , 0 , 0 , 4 , "0.8+/-0.09"
391 , "PLCKERC070 G355.23+00.09" ,, 263.3475 , -32.91722 , 355.23426 , 0.09965 , "1.4e+4+/-1036" , "6600.07+/-803.3" , "1.1e+4+/-480.09" , "2.4e+4+/-1374.84" , 0.996 , 0 , 1 , 5 , "0.959+/-0.043"
392 , "PLCKERC070 G064.01+30.99" ,, 263.6025 , 38.95194 , 64.01393 , 30.99259 , "1105+/-135" , "1009.49+/-127.8" , "1141.3+/-97.51" , "1185.3+/-236.26" , 0.87 , 0 , 0 , 6 , "0.95+/-0.044"
393 , "PLCKERC070 G079.58+31.74" ,, 265.16 , 52.21278 , 79.58448 , 31.74572 , "1141.6+/-101" , "914.49+/-118" , "1139+/-78.06" , "1246.4+/-193.56" , 0.87 , 0 , 0 , 4 , "0.962+/-0.045"
394 , "PLCKERC070 G021.59+13.11" ,, 266.00708 , -3.83722 , 21.59452 , 13.11572 , "2357.9+/-171" , "2289.47+/-144.1" , "2371.6+/-117.08" , "2512.6+/-295.44" , 0.996 , 0 , 0 , 4 , "0.998+/-0.044"
395 , "PLCKERC070 G002.33+01.39" ,, 266.43417 , -26.21306 , 2.3385 , 1.39583 , "2223.5+/-171" , "1431.91+/-242.3" , "2107.2+/-126.8" , "3007.9+/-392.9" , 0.996 , 0 , 0 , 4 , "0.815+/-0.077"
396 , "PLCKERC070 G359.98-00.03" ,, 266.43458 , -28.96389 , 359.98972 , -0.03687 , "1.5e+5+/-8365" , "5.44e+4+/-823.2" , "1.3e+5+/-5698.33" , "3.1e+5+/-8977.44" , 0.996 , 0 , 1 , 4 , "1+/-0.045"
397 , "PLCKERC070 G000.62-00.05" ,, 266.83292 , -28.42778 , 0.62939 , -0.05681 , "1.1e+5+/-9020" , "6.75e+4+/-814.4" , "8.6e+4+/-4246" , "2.0e+5+/-1.46e+4" , 0.996 , 0 , 1 , 4 , "1+/-0.045"
398 , "PLCKERC070 G001.14-00.06" ,, 267.14792 , -27.99222 , 1.14562 , -0.06933 , "2.9e+4+/-5934" , "1.09e+4+/-797.4" , "1.4e+4+/-1125.82" , "-" , 0.996 , 0 , 0 , 3 , "0.955+/-0.043"
399 , "PLCKERC070 G100.50+30.71" ,, 267.16958 , 70.08222 , 100.50696 , 30.71049 , "800.6+/-82" , "444.39+/-78.6" , "689+/-55.21" , "2327.1+/-345.03" , 0.87 , 1 , 1 , 16 , "0.882+/-0.041"
400 , "PLCKERC070 G003.19+00.43" ,, 267.84167 , -25.97444 , 3.19479 , 0.43571 , "8002.5+/-1429" , "2237.74+/-343.9" , "3856.8+/-417.53" , "7032.9+/-3333.37" , 0.996 , 0 , 1 , 4 , "0.864+/-0.041"
401 , "PLCKERC070 G034.92+17.63" ,, 267.90125 , 9.64944 , 34.92547 , 17.63172 , "4614.6+/-179" , "4744.69+/-155" , "4817.7+/-120.07" , "4854.1+/-280.2" , 0.996 , 0 , 0 , 4 , "1+/-0.046"
402 , "PLCKERC070 G003.29-00.08" ,, 268.4 , -26.15861 , 3.29148 , -0.08954 , "1.1e+4+/-1117" , "4840.54+/-337.1" , "7962.3+/-487.37" , "2.9e+4+/-2343.59" , 0.996 , 0 , 1 , 4 , "0.916+/-0.042"
403 , "PLCKERC070 G004.38+00.12" ,, 268.81125 , -25.10806 , 4.38543 , 0.1221 , "6153.3+/-847" , "4572.47+/-370" , "6048.5+/-282.34" , "6036.3+/-4179.34" , 0.996 , 0 , 1 , 5 , "0.795+/-0.094"
404 , "PLCKERC070 G096.44+29.95" ,, 269.64917 , 66.61361 , 96.44585 , 29.9505 , "570.7+/-86" , "607.73+/-77.6" , "623.4+/-55.68" , "691.9+/-137.22" , 0.87 , 0 , 0 , 14 , "0.92+/-0.044"
405 , "PLCKERC070 G110.05+29.07" ,, 270.11167 , 78.47806 , 110.05148 , 29.07937 , "2021.1+/-110" , "1733.83+/-113.5" , "1940.1+/-78.72" , "2170.6+/-201.22" , 0.87 , 0 , 0 , 8 , "0.998+/-0.044"
406 , "PLCKERC070 G005.88-00.40" ,, 270.13833 , -24.07528 , 5.88335 , -0.40597 , "2.7e+4+/-1172" , "1.92e+4+/-358.3" , "2.5e+4+/-431.97" , "2.9e+4+/-948.94" , 0.996 , 0 , 0 , 4 , "0.998+/-0.044"
407 , "PLCKERC070 G070.91+27.07" ,, 270.38458 , 44.05 , 70.9181 , 27.07861 , "741.6+/-107" , "754.23+/-116.9" , "816.1+/-83.05" , "790.1+/-184.17" , 0.87 , 0 , 0 , 6 , "0.853+/-0.046"
408 , "PLCKERC070 G006.98-00.26" ,, 270.59792 , -23.04278 , 6.98899 , -0.26112 , "8144.7+/-1553" , "7669.51+/-340.4" , "9605.2+/-543.81" , "-1370.8+/-1981.91" , 0.996 , 0 , 0 , 4 , "0.88+/-0.043"
409 , "PLCKERC070 G352.43-08.43" ,, 270.67958 , -39.68722 , 352.43543 , -8.43538 , "2931.8+/-166" , "2774.44+/-158.2" , "2856.5+/-122.38" , "3320+/-318.02" , 0.87 , 0 , 0 , 4 , "1+/-0.045"
410 , "PLCKERC070 G008.12+00.22" ,, 270.74667 , -21.81028 , 8.12899 , 0.22714 , "7553.7+/-1202" , "4882.52+/-408.4" , "7775.7+/-317.86" , "8044.4+/-699.53" , 0.996 , 0 , 0 , 4 , "0.792+/-0.097"
411 , "PLCKERC070 G328.80-19.63" ,, 270.86583 , -65.155 , 328.80469 , -19.63807 , "941+/-165" , "712.85+/-138.3" , "824.5+/-113.9" , "2915.2+/-869.63" , 0.87 , 0 , 1 , 4 , "0.836+/-0.06"
412 , "PLCKERC070 G005.97-01.19" ,, 270.94375 , -24.38194 , 5.97938 , -1.19606 , "7.3e+4+/-2829" , "3.04e+4+/-362.2" , "5.7e+4+/-1689.79" , "9.1e+4+/-2976.39" , 0.996 , 0 , 0 , 4 , "1+/-0.046"
413 , "PLCKERC070 G008.44-00.33" ,, 271.44375 , -21.81111 , 8.44592 , -0.33717 , "8700.8+/-985" , "4532.88+/-417.4" , "5871.7+/-258.47" , "1.5e+4+/-936.77" , 0.996 , 0 , 0 , 4 , "0.816+/-0.04"
414 , "PLCKERC070 G015.14+03.35" ,, 271.49333 , -14.16139 , 15.14999 , 3.35402 , "2518.8+/-231" , "1280.09+/-160.9" , "1940.9+/-140.94" , "4036.8+/-606.18" , 0.996 , 0 , 1 , 4 , "0.898+/-0.042"
415 , "PLCKERC070 G100.14+29.15" ,, 271.73792 , 69.8325 , 100.14048 , 29.15748 , "978.6+/-67" , "1074.09+/-80.3" , "1065.1+/-49.78" , "1038.5+/-114.89" , 0.87 , 0 , 0 , 16 , "0.994+/-0.044"
416 , "PLCKERC070 G010.14-00.35" ,, 272.34958 , -20.33306 , 10.14837 , -0.35663 , "4.6e+4+/-2343" , "3.20e+4+/-408.4" , "4.2e+4+/-957" , "4.7e+4+/-2885.88" , 0.996 , 0 , 0 , 4 , "1+/-0.046"
417 , "PLCKERC070 G347.45-12.46" ,, 272.48833 , -45.88889 , 347.45632 , -12.4668 , "1273.6+/-186" , "1652.69+/-151.5" , "1481.5+/-119.33" , "1177.1+/-246.03" , 0.996 , 0 , 0 , 4 , "0.981+/-0.044"
