_id , fermi1lac_name , other_name , RA , Dec, LII , BII , Gamma Assoc , Flux1Gev-100 Gev , Spectral index , Spectral index Error , Flux100-300 Mev , Flux300Mev-1Gev , Flux1GeV-3Gev , Flux3-10 Gev , Flux10-100 Gev , Optical classification , TeV CAT , Variability index
847 , 1FGL J1505.0+0328 , PKS 1502+036 , 226.27 , 3.47278 , 2.25 , 50.27 , , (10.9+/-3) e-10 , 2.688 , 0.105 , (4+/-1.1) e-8 , (9.7+/-1.4) e-9 , (10+/-2.8) e-10 , < 2.44e-10 , < 1.46e-10 , AGN , N , 15.501
848 , 1FGL J1505.8+3725 , B2 1504+37 , 226.45375 , 37.4305 , 61.5 , 59.97 , , (7.4+/-2.4) e-10 , 2.594 , 0.134 , < 2.57e-8 , (4.7+/-1) e-9 , (6.4+/-2.1) e-10 , < 2.95e-10 , < 9.04e-11 , FSRQ , N , 35.688
849 , 1FGL J1508.2-1306 , , 227.05917 , -13.11428 , 346.81 , 37.83 , , (7.5+/-3.1) e-10 , 1.859 , 0.238 , < 1.43e-8 , < 3.69e-9 , < 1.05e-9 , < 4.00e-10 , < 2.58e-10 , Unassociated , N , 4.238
850 , 1FGL J1509.4-5850 , PSR J1509-5850 , 227.36292 , -58.84889 , 319.97 , -0.63 , 1AGL J1506-5859 , (17.7+/-1.5) e-9 , 2.259 , 0.047 , (19.5+/-7.1) e-8 , (42.9+/-7.3) e-9 , (14.3+/-1.4) e-9 , (32.4+/-4.5) e-10 , < 3.51e-10 , Pulsar , N , 11.999
851 , 1FGL J1510.8-5804c , , 227.70625 , -58.072 , 320.52 , -0.05 , , (5.1+/-1.1) e-9 , 2.13 , 0.126 , < 2.08e-7 , < 3.46e-8 , (3.7+/-1.1) e-9 , (11.5+/-3.1) e-10 , < 4.37e-10 , Unassociated , N , 5.589
852 , 1FGL J1509.7-0843 , , 227.44042 , -8.73058 , 350.87 , 40.92 , , < 1.38e-9 , 1.729 , 0.442 , < 5.70e-8 , < 3.64e-9 , < 1.14e-9 , < 3.36e-10 , < 2.85e-10 , Unassociated , N , 2.526
853 , 1FGL J1509.4+5602 , BZB J1509+5556 , 227.35 , 56.04389 , 92.02 , 51.99 , , < 7.64e-10 , 2.504 , 0.247 , < 2.85e-8 , < 4.18e-9 , < 5.17e-10 , < 3.49e-10 , < 1.55e-10 , BL Lac , N , 5.293
854 , 1FGL J1511.1-0545 , PKS 1508-05 , 227.79042 , -5.75939 , 353.93 , 42.85 , , (20.5+/-4.1) e-10 , 2.391 , 0.1 , < 6.37e-8 , (11.8+/-3) e-9 , (15.7+/-3.8) e-10 , (4.9+/-1.5) e-10 , < 9.35e-11 , FSRQ , N , 17.582
855 , 1FGL J1511.9-2253 , , 227.98708 , -22.889 , 340.47 , 29.55 , , (7+/-3.2) e-10 , 2.174 , 0.223 , < 4.68e-8 , < 5.58e-9 , < 9.53e-10 , < 3.57e-10 , < 3.72e-10 , Unassociated , N , 2.639
856 , 1FGL J1511.8-0513 , , 227.97292 , -5.23028 , 354.61 , 43.11 , , (14.2+/-3.9) e-10 , 2.305 , 0.147 , < 6.98e-8 , < 1.02e-8 , (11.7+/-3.6) e-10 , < 4.56e-10 , < 1.99e-10 , Unassociated , N , 10.225
857 , 1FGL J1511.9-0211 , , 227.98 , -2.19719 , 357.64 , 45.22 , , (10.3+/-3.4) e-10 , 2.584 , 0.17 , < 4.45e-8 , (4.8+/-1.4) e-9 , (9.7+/-3) e-10 , < 2.70e-10 , < 1.83e-10 , Unassociated , N , 6.103
858 , 1FGL J1513.2-5904 , PSR B1509-58 , 228.32 , -59.08219 , 320.27 , -1.08 , , (3.3+/-1.2) e-9 , 1.604 , 0.324 , < 1.11e-7 , < 7.53e-9 , < 4.85e-9 , < 7.67e-10 , (4.5+/-1.4) e-10 , Pulsar , N , 5.805
859 , 1FGL J1512.3+0201 , PKS 1509+022 , 228.08875 , 2.02739 , 2.34 , 47.95 , , (23.3+/-3.7) e-10 , 2.292 , 0.09 , < 4.87e-8 , (8.3+/-1.3) e-9 , (19.9+/-3.5) e-10 , (19.5+/-9.7) e-11 , (14.5+/-7.1) e-11 , FSRQ , N , 20.47
860 , 1FGL J1512.8-0906 , PKS 1510-08 , 228.20667 , -9.1025 , 351.28 , 40.13 , 1AGL J1511-0908 , (48.6+/-1.4) e-9 , 2.408 , 0.012 , (97.2+/-3.5) e-8 , (239+/-3.9) e-9 , (40.9+/-1.3) e-9 , (67.9+/-5) e-10 , (9.2+/-1.7) e-10 , FSRQ , N , 2084.948
861 , 1FGL J1514.1-4945 , , 228.5325 , -49.76039 , 325.22 , 6.83 , , (77.7+/-7.2) e-10 , 2.108 , 0.057 , < 7.89e-8 , (17.2+/-2.5) e-9 , (59+/-6.5) e-10 , (18.1+/-2.9) e-10 , < 2.28e-10 , Unassociated , N , 12.348
862 , 1FGL J1514.1-4745 , PMN J1514-4748 , 228.53208 , -47.75278 , 326.28 , 8.54 , , (11.8+/-4.2) e-10 , 2.293 , 0.146 , < 4.73e-8 , < 9.78e-9 , < 1.46e-9 , (5+/-1.6) e-10 , < 1.06e-10 , AGU , N , 12.009
863 , 1FGL J1514.7-5917 , , 228.68 , -59.29258 , 320.32 , -1.36 , , < 3.39e-9 , 1.645 , 0.285 , < 7.02e-8 , < 6.03e-9 , < 2.35e-9 , (6.8+/-2.7) e-10 , (2.8+/-1.2) e-10 , Potential SNR , N , 5.811
864 , 1FGL J1514.7+4447 , BZQ J1514+4450 , 228.68167 , 44.7835 , 74.19 , 56.45 , , (8.3+/-2.4) e-10 , 2.472 , 0.171 , (23.5+/-7.4) e-9 , < 3.86e-9 , (6.2+/-2.1) e-10 , (20.9+/-9.5) e-11 , < 1.31e-10 , FSRQ , N , 9.028
865 , 1FGL J1515.5+5448 , , 228.89125 , 54.80358 , 89.55 , 51.94 , , < 6.80e-10 , 1.369 , 0.466 , < 8.50e-9 , < 2.27e-9 , < 4.14e-10 , < 2.76e-10 , < 2.55e-10 , Unassociated , N , 2.392
866 , 1FGL J1518.0-5233 , , 229.51875 , -52.56528 , 324.26 , 4.12 , , (23.5+/-5) e-10 , 1.901 , 0.141 , < 1.94e-8 , < 3.10e-9 , (14.8+/-4.4) e-10 , (7.8+/-2.1) e-10 , < 2.70e-10 , Unassociated , N , 7.218
867 , 1FGL J1516.9+1928 , PKS 1514+197 , 229.24958 , 19.48308 , 27.9 , 55.84 , , (6.5+/-2.9) e-10 , 2.373 , 0.165 , < 3.12e-8 , (3.2+/-1.1) e-9 , < 8.99e-10 , (2.4+/-1.1) e-10 , < 1.48e-10 , BL Lac , N , 5.651
868 , 1FGL J1517.8-2423 , AP Lib , 229.45375 , -24.38458 , 340.69 , 27.55 , , (56.5+/-5.5) e-10 , 2.104 , 0.056 , (3.7+/-1.2) e-8 , (16.4+/-1.7) e-9 , (39.6+/-4.8) e-10 , (14.3+/-2.4) e-10 , (26.2+/-10) e-11 , BL Lac , N , 4.656
869 , 1FGL J1517.8+6530 , BZB J1517+6525 , 229.4575 , 65.50919 , 102.34 , 45.33 , , (5+/-2.1) e-10 , 1.692 , 0.274 , < 8.86e-9 , < 2.33e-9 , < 6.35e-10 , < 2.17e-10 , (16.3+/-7.1) e-11 , BL Lac , N , 6.542
870 , 1FGL J1521.8-5734c , , 230.45292 , -57.56719 , 322.03 , -0.39 , , (10.7+/-1.2) e-9 , 2.558 , 0.055 , (15.8+/-4.6) e-8 , (48.1+/-6) e-9 , (9.5+/-1.2) e-9 , (10.9+/-3.1) e-10 , < 2.14e-10 , Potential SNR , N , 8.309
871 , 1FGL J1519.7+4216 , B3 1518+423 , 229.93333 , 42.2755 , 69.38 , 56.32 , , (4.3+/-1.9) e-10 , 2.556 , 0.199 , < 1.73e-8 , (30.1+/-10) e-10 , (4+/-1.7) e-10 , < 1.39e-10 , < 1.36e-10 , FSRQ , N , 13.798
872 , 1FGL J1521.0-0350 , , 230.25458 , -3.83689 , 358.13 , 42.45 , , (17.1+/-3.5) e-10 , 1.967 , 0.123 , < 1.68e-8 , < 6.29e-9 , (11.9+/-3.1) e-10 , (4.6+/-1.4) e-10 , < 1.99e-10 , Unassociated , N , 9.149
873 , 1FGL J1522.6-2732 , PKS 1519-273 , 230.67042 , -27.546 , 339.56 , 24.36 , , (27.8+/-4.4) e-10 , 2.25 , 0.082 , (3.4+/-1) e-8 , (10.4+/-1.7) e-9 , (21.3+/-4) e-10 , (6+/-1.6) e-10 , < 1.88e-10 , BL Lac , N , 47.394
874 , 1FGL J1522.1+3143 , B2 1520+31 , 230.545 , 31.73208 , 50.15 , 57.02 , , (159+/-7.8) e-10 , 2.421 , 0.021 , (31.6+/-1) e-8 , (79.8+/-2.3) e-9 , (137+/-7.3) e-10 , (19.3+/-2.6) e-10 , (25.5+/-9) e-11 , FSRQ , N , 141.06
875 , 1FGL J1527.6+4152 , , 231.91583 , 41.86728 , 68.07 , 54.98 , , < 8.38e-10 , 1.74 , 0.272 , < 1.12e-8 , < 2.10e-9 , < 5.34e-10 , < 3.31e-10 , < 2.52e-10 , Unassociated , N , 3.255
876 , 1FGL J1531.8+3018 , BZU J1532+3016 , 232.95542 , 30.3115 , 47.83 , 54.87 , , (5.5+/-2) e-10 , 1.777 , 0.228 , < 6.11e-9 , < 1.98e-9 , (4.2+/-1.7) e-10 , < 2.66e-10 , < 1.88e-10 , BL Lac , N , 3.028
