_id , ercsc_857_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
4359 , "PLCKERC857 G165.64+62.14" ,, 166.16167 , 45.1275 , 165.64901 , 62.14307 , "1005.6+/-87" , "769.23+/-40.7" , "1070.6+/-103.63" , "1107.6+/-224.78" , 0.305 , 0 , 0 , 2 , "0.882+/-0.043"
4360 , "PLCKERC857 G203.95+66.38" ,, 166.16375 , 28.25722 , 203.95377 , 66.38308 , "1643.1+/-185" , "1530.5+/-53.1" , "1444.6+/-113.64" , "2517+/-451.69" , 0.305 , 0 , 0 , 2 , "0.886+/-0.043"
4361 , "PLCKERC857 G274.31+31.83" ,, 166.17542 , -25.03917 , 274.31786 , 31.83516 , "5012.4+/-651" , "1.27e+4+/-186.9" , "3628+/-327.27" , "1.5e+4+/-2203.73" , 0.422 , 0 , 1 , 2 , "0.934+/-0.043"
4362 , "PLCKERC857 G280.07+21.64" ,, 166.18917 , -36.44222 , 280.07149 , 21.64907 , "3942.4+/-491" , "1.06e+4+/-245" , "3278.6+/-274.71" , "1.2e+4+/-1934.46" , 0.462 , 0 , 1 , 1 , "0.837+/-0.041"
4363 , "PLCKERC857 G263.81+45.52" ,, 166.26917 , -9.11111 , 263.81702 , 45.52932 , "1976.4+/-243" , "3066.39+/-93.1" , "1649.4+/-175.01" , "5242.8+/-799.92" , 0.305 , 0 , 1 , 3 , "0.835+/-0.042"
4364 , "PLCKERC857 G201.05+66.61" ,, 166.3825 , 29.41972 , 201.05935 , 66.61968 , "1437.2+/-200" , "1594.43+/-74.1" , "1032.1+/-125.4" , "4528.1+/-1044.1" , 0.305 , 0 , 1 , 2 , "0.868+/-0.043"
4365 , "PLCKERC857 G255.06+53.05" ,, 166.3875 , 0.32139 , 255.06079 , 53.05577 , "1592.2+/-136" , "2003.82+/-74.3" , "1225+/-107.33" , "4169.1+/-1108.51" , 0.305 , 0 , 1 , 2 , "0.835+/-0.042"
4366 , "PLCKERC857 G246.71+57.86" ,, 166.40833 , 7.05944 , 246.71827 , 57.86766 , "2537.1+/-296" , "4244.88+/-98.6" , "1766.1+/-171.94" , "6806.1+/-1197.26" , 0.349 , 0 , 1 , 2 , "0.817+/-0.041"
4367 , "PLCKERC857 G264.72+44.83" ,, 166.41083 , -10.04333 , 264.72652 , 44.83805 , "2408.7+/-238" , "3069.71+/-94.1" , "1803.6+/-180.58" , "8215.8+/-1097.18" , 0.305 , 0 , 1 , 2 , "0.837+/-0.042"
4368 , "PLCKERC857 G148.33+55.06" ,, 166.41167 , 56.52722 , 148.33704 , 55.06964 , "968.5+/-131" , "1123.9+/-54.1" , "909.6+/-98.02" , "975.4+/-228.12" , 0.305 , 0 , 0 , 2 , "0.893+/-0.043"
4369 , "PLCKERC857 G273.82+33.10" ,, 166.42875 , -23.72 , 273.82149 , 33.10721 , "4301.9+/-538" , "8733.87+/-177.4" , "4119.1+/-446.95" , "2.0e+4+/-3442.92" , 0.462 , 0 , 1 , 2 , "0.848+/-0.042"
4370 , "PLCKERC857 G255.53+52.82" ,, 166.455 , -0.03778 , 255.53764 , 52.82965 , "4.4e+4+/-1209" , "4.72e+4+/-86.5" , "3.9e+4+/-1820.05" , "5.0e+4+/-846.89" , 0.305 , 0 , 0 , 3 , "1+/-0.052"
4371 , "PLCKERC857 G284.64+12.79" ,, 166.57042 , -46.31278 , 284.6492 , 12.79248 , "1.1e+4+/-1249" , "3.34e+4+/-397.5" , "7118.9+/-947.4" , "4.7e+4+/-4803.01" , 0.422 , 0 , 1 , 1 , "0.974+/-0.046"
4372 , "PLCKERC857 G296.91-15.16" ,, 166.59917 , -76.79 , 296.91898 , -15.16094 , "3.6e+4+/-6652" , "1.95e+4+/-149" , "2.6e+4+/-2638.18" , "8.5e+4+/-1.34e+4" , 0.422 , 0 , 1 , 1 , "0.833+/-0.042"
4373 , "PLCKERC857 G263.50+46.45" ,, 166.62167 , -8.22278 , 263.50068 , 46.45766 , "1288.6+/-240" , "2326.42+/-71.4" , "1077+/-190.84" , "1.8e+4+/-6056.32" , 0.349 , 0 , 1 , 2 , "0.816+/-0.041"
4374 , "PLCKERC857 G275.06+31.56" ,, 166.65875 , -25.56889 , 275.06245 , 31.56983 , "4685.7+/-749" , "1.21e+4+/-160.7" , "4253.3+/-515.64" , "6883.9+/-3955.57" , 0.422 , 0 , 1 , 1 , "0.919+/-0.043"
4375 , "PLCKERC857 G297.18-15.69" ,, 166.66625 , -77.38139 , 297.18349 , -15.69457 , "3.1e+5+/-3e+4" , "4.36e+5+/-318.3" , "2.8e+5+/-2.28e+4" , "5.4e+5+/-2.55e+4" , 0.422 , 0 , 0 , 1 , "0.999+/-0.047"
4376 , "PLCKERC857 G262.39+47.60" ,, 166.66958 , -6.85389 , 262.39869 , 47.60336 , "1924.7+/-220" , "3725.06+/-97" , "1510.7+/-143.83" , "3574.1+/-664.9" , 0.305 , 0 , 1 , 2 , "0.87+/-0.042"
4377 , "PLCKERC857 G250.39+56.39" ,, 166.70625 , 4.59806 , 250.39151 , 56.39315 , "1833.4+/-344" , "5213.51+/-107.6" , "1607.5+/-210.13" , "6703.7+/-856.4" , 0.349 , 0 , 1 , 2 , "0.846+/-0.041"
4378 , "PLCKERC857 G261.28+48.82" ,, 166.78708 , -5.43083 , 261.28456 , 48.82305 , "3263.2+/-442" , "4607.76+/-76" , "2606.5+/-264.22" , "7977.2+/-757.48" , 0.305 , 0 , 1 , 2 , "0.886+/-0.043"
4379 , "PLCKERC857 G215.93+66.23" ,, 166.82792 , 23.48583 , 215.93294 , 66.23042 , "1142.1+/-200" , "1733.72+/-76.1" , "931.2+/-104.48" , "1347.5+/-305.32" , 0.305 , 0 , 0 , 2 , "0.889+/-0.043"
4380 , "PLCKERC857 G284.76+13.00" ,, 166.84792 , -46.165 , 284.76871 , 13.00494 , "6571.6+/-890" , "1.09e+4+/-294" , "5089.6+/-644.48" , "2.1e+4+/-1963.28" , 0.462 , 0 , 1 , 1 , "0.817+/-0.041"
4381 , "PLCKERC857 G262.57+47.74" ,, 166.85125 , -6.80306 , 262.57309 , 47.74965 , "1594+/-238" , "2784.24+/-93.6" , "1294.5+/-115.88" , "3311.4+/-626.56" , 0.349 , 0 , 1 , 3 , "0.817+/-0.041"
4382 , "PLCKERC857 G261.08+49.17" ,, 166.89333 , -5.06722 , 261.08412 , 49.17794 , "2344+/-263" , "2740.12+/-75.6" , "1594.6+/-189" , "5729.2+/-728.73" , 0.305 , 0 , 1 , 2 , "0.839+/-0.042"
4383 , "PLCKERC857 G284.66+13.44" ,, 166.96542 , -45.72361 , 284.66403 , 13.44221 , "5047.7+/-688" , "1.30e+4+/-361.1" , "4127.9+/-433.59" , "2.1e+4+/-2308.88" , 0.462 , 0 , 1 , 1 , "0.845+/-0.041"
4384 , "PLCKERC857 G287.85+06.21" ,, 167.01583 , -53.6025 , 287.8504 , 6.2147 , "1.5e+4+/-2324" , "4.95e+4+/-2103.8" , "9141.3+/-1565.93" , "8.5e+4+/-1.26e+4" , 0.462 , 0 , 1 , 1 , "0.877+/-0.043"
4385 , "PLCKERC857 G137.43+47.14" ,, 167.04625 , 66.96833 , 137.43787 , 47.14624 , "1354.4+/-236" , "2976.15+/-93.7" , "1139.7+/-193.83" , "6379.9+/-1156.3" , 0.305 , 0 , 1 , 3 , "0.885+/-0.043"
4386 , "PLCKERC857 G187.37+66.75" ,, 167.17167 , 34.78583 , 187.37135 , 66.75774 , "1152.2+/-132" , "1385.48+/-73.9" , "950.2+/-104.48" , "1392.4+/-376.12" , 0.305 , 0 , 0 , 3 , "0.848+/-0.043"
4387 , "PLCKERC857 G208.33+67.17" ,, 167.22917 , 26.61139 , 208.33538 , 67.17095 , "1325.7+/-114" , "1253.6+/-48.7" , "1443.3+/-102.98" , "1455.7+/-245.61" , 0.305 , 0 , 0 , 2 , "0.862+/-0.043"
4388 , "PLCKERC857 G274.73+33.25" ,, 167.23917 , -23.94833 , 274.7323 , 33.25101 , "3838.5+/-698" , "7211.69+/-123.2" , "3147.7+/-372.09" , "1.8e+4+/-2560.38" , 0.462 , 0 , 1 , 1 , "0.813+/-0.04"
4389 , "PLCKERC857 G288.29+05.56" ,, 167.27875 , -54.37278 , 288.29419 , 5.56484 , "4.5e+4+/-5150" , "7.83e+4+/-1339.4" , "3.0e+4+/-3122.8" , "1.2e+5+/-1.15e+4" , 0.422 , 0 , 1 , 1 , "0.889+/-0.043"
4390 , "PLCKERC857 G255.32+54.39" ,, 167.385 , 1.22694 , 255.32094 , 54.39443 , "1444.9+/-188" , "2310.28+/-80.6" , "1091.8+/-129.68" , "4895.3+/-1359.74" , 0.349 , 0 , 1 , 2 , "0.815+/-0.04"
4391 , "PLCKERC857 G159.97+61.37" ,, 167.42208 , 47.78306 , 159.97242 , 61.3719 , "1115+/-179" , "1185.47+/-71.2" , "1076+/-125.2" , "3035.6+/-608.05" , 0.305 , 0 , 1 , 2 , "0.84+/-0.042"
4392 , "PLCKERC857 G297.01-14.89" ,, 167.42625 , -76.58444 , 297.01407 , -14.89613 , "3.3e+5+/-3e+4" , "5.24e+5+/-267.3" , "2.5e+5+/-1.68e+4" , "6.8e+5+/-4.00e+4" , 0.422 , 0 , 1 , 1 , "0.999+/-0.047"
4393 , "PLCKERC857 G274.30+34.32" ,, 167.42958 , -22.83389 , 274.30022 , 34.32062 , "3070.3+/-388" , "9146.09+/-181.5" , "2331.1+/-274.67" , "1.7e+4+/-3464.9" , 0.462 , 0 , 1 , 1 , "0.818+/-0.041"
4394 , "PLCKERC857 G214.37+66.97" ,, 167.46458 , 24.26083 , 214.37549 , 66.97718 , "1385.2+/-85" , "1336.13+/-56.6" , "1463.6+/-108.94" , "1460.8+/-252.37" , 0.305 , 0 , 0 , 3 , "0.917+/-0.044"
4395 , "PLCKERC857 G181.93+66.44" ,, 167.47917 , 36.95333 , 181.93149 , 66.4467 , "1049.2+/-105" , "591.35+/-39.3" , "929.4+/-108.93" , "1093.6+/-267.16" , 0.305 , 0 , 0 , 3 , "0.865+/-0.043"
4396 , "PLCKERC857 G256.30+53.88" ,, 167.49292 , 0.46417 , 256.3099 , 53.88666 , "2974+/-274" , "3897.95+/-73" , "2574.1+/-185.23" , "7130.8+/-749.85" , 0.305 , 0 , 1 , 2 , "0.93+/-0.044"
4397 , "PLCKERC857 G242.54+61.04" ,, 167.49417 , 10.72417 , 242.54321 , 61.04426 , "1559.9+/-112" , "1532.21+/-64.3" , "1438.9+/-108.2" , "2083.9+/-350.63" , 0.305 , 0 , 0 , 2 , "0.846+/-0.042"
4398 , "PLCKERC857 G291.05-00.77" ,, 167.50292 , -61.28444 , 291.05701 , -0.77323 , "4.3e+5+/-4e+4" , "3.61e+5+/-1283.2" , "3.6e+5+/-2.75e+4" , "6.6e+5+/-8.26e+4" , 0.422 , 0 , 0 , 2 , "0.864+/-0.043"
4399 , "PLCKERC857 G266.09+45.36" ,, 167.52375 , -10.13667 , 266.09514 , 45.36325 , "1632.7+/-305" , "6659.57+/-107.2" , "1662.6+/-159.69" , "7421.7+/-1744.48" , 0.349 , 0 , 1 , 2 , "0.948+/-0.044"
4400 , "PLCKERC857 G286.70+09.74" ,, 167.53833 , -49.90833 , 286.70349 , 9.74471 , "1.3e+4+/-1758" , "3.20e+4+/-301" , "1.1e+4+/-889.73" , "4.0e+4+/-3358.1" , 0.462 , 0 , 1 , 1 , "0.813+/-0.04"
4401 , "PLCKERC857 G159.56+61.35" ,, 167.58583 , 47.94778 , 159.56002 , 61.35943 , "1339.8+/-153" , "1907.12+/-77.5" , "988.3+/-123.93" , "2860.6+/-580.04" , 0.305 , 0 , 1 , 2 , "0.868+/-0.043"
4402 , "PLCKERC857 G202.28+67.68" ,, 167.615 , 28.96278 , 202.28963 , 67.68668 , "1434.6+/-169" , "1172.11+/-84.1" , "1066.3+/-106.4" , "2054.1+/-463.28" , 0.305 , 0 , 0 , 3 , "0.848+/-0.042"
4403 , "PLCKERC857 G287.42+08.25" ,, 167.67125 , -51.55278 , 287.42231 , 8.25911 , "3.7e+4+/-6115" , "1.18e+5+/-382" , "3.6e+4+/-4491.79" , "2.4e+5+/-2.28e+4" , 0.422 , 0 , 1 , 1 , "0.988+/-0.047"
4404 , "PLCKERC857 G154.62+59.41" ,, 167.69167 , 51.06139 , 154.62468 , 59.41975 , "1420.4+/-164" , "2458.63+/-81.4" , "1071.2+/-99.78" , "3548+/-826.98" , 0.305 , 0 , 1 , 2 , "0.927+/-0.043"
4405 , "PLCKERC857 G264.56+47.31" ,, 167.7175 , -7.92944 , 264.56869 , 47.31236 , "1676.4+/-276" , "3661.73+/-95" , "1505.2+/-132.42" , "4621+/-793.31" , 0.305 , 0 , 1 , 2 , "0.919+/-0.043"
4406 , "PLCKERC857 G151.33+57.84" ,, 167.73917 , 53.38722 , 151.33713 , 57.8437 , "3228.8+/-154" , "3216.56+/-63.9" , "2912.7+/-173.71" , "3583.9+/-271.92" , 0.305 , 0 , 0 , 2 , "0.996+/-0.046"
4407 , "PLCKERC857 G282.09+20.50" ,, 167.74583 , -38.26889 , 282.09254 , 20.50393 , "3960.8+/-516" , "8980.25+/-253" , "2612.1+/-322.3" , "8589.9+/-1109.79" , 0.462 , 0 , 1 , 2 , "0.841+/-0.041"
4408 , "PLCKERC857 G294.80-09.53" ,, 167.75667 , -70.80917 , 294.80251 , -9.53925 , "8608.3+/-952" , "1.72e+4+/-477.5" , "6948+/-608.16" , "2.4e+4+/-2556.27" , 0.462 , 0 , 1 , 1 , "0.817+/-0.041"
4409 , "PLCKERC857 G232.51+64.41" ,, 167.76042 , 16.40611 , 232.51291 , 64.41279 , "988.9+/-111" , "1225.59+/-71.5" , "895.7+/-103.59" , "1131.2+/-303.97" , 0.305 , 0 , 0 , 2 , "0.867+/-0.043"
4410 , "PLCKERC857 G277.02+30.42" ,, 167.76625 , -27.34944 , 277.02945 , 30.42494 , "3458.1+/-652" , "5932.57+/-191" , "2404.7+/-377.68" , "2.5e+4+/-1.21e+4" , 0.305 , 0 , 1 , 1 , "0.918+/-0.043"
4411 , "PLCKERC857 G296.92-14.47" ,, 167.80083 , -76.16222 , 296.92675 , -14.47312 , "4.3e+4+/-8470" , "1.91e+5+/-331" , "3.7e+4+/-5154.15" , "4.6e+5+/-5.75e+4" , 0.422 , 0 , 1 , 1 , "0.983+/-0.046"
4412 , "PLCKERC857 G148.31+56.25" ,, 167.87458 , 55.67222 , 148.31989 , 56.25153 , "2.6e+4+/-581" , "2.85e+4+/-71.7" , "2.3e+4+/-923.9" , "2.9e+4+/-411.12" , 0.305 , 0 , 0 , 2 , "1+/-0.055"
4413 , "PLCKERC857 G240.49+62.25" ,, 167.88042 , 12.23 , 240.49534 , 62.25487 , "1354.5+/-234" , "1419.88+/-64.2" , "953.6+/-166.14" , "8002.1+/-2475.06" , 0.305 , 0 , 1 , 2 , "0.885+/-0.043"
4414 , "PLCKERC857 G282.78+19.30" ,, 167.89375 , -39.63139 , 282.78513 , 19.30155 , "4493.5+/-496" , "8931.5+/-183.7" , "3480.6+/-351.72" , "1.6e+4+/-2593.01" , 0.462 , 0 , 1 , 1 , "0.859+/-0.042"
